Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene3157,Scaffold685,G_bin70,-,1568,147,1422,-,-,-,-,-,-,-,-,-,-,-,-
gene3158,Scaffold686,G_bin70,+,108,803,696,hypothetical protein,COG1994,S,-,-,-,-,-,-,-,-,-
gene3159,Scaffold686,G_bin70,+,820,1563,744,segregation/condensation protein A,COG1354,S,scpA,K05896,segregation and condensation protein A,-,-,-,-,-,-
gene3160,Scaffold687,G_bin70,+,12,1157,1146,hypothetical protein,ENOG410ZR3A,E,"gcvT, AMT",K00605,aminomethyltransferase [EC:2.1.2.10],-,-,-,-,-,-
gene3161,Scaffold688,G_bin70,-,1954,812,1143,insulinase family protein,COG0612,O,-,-,-,-,-,-,-,-,-
gene3162,Scaffold689,G_bin70,-,1067,261,807,-,-,-,-,-,-,-,-,-,-,-,-
gene3163,Scaffold689,G_bin70,+,1024,1374,351,50S ribosomal protein L20,COG0292,J,"RP-L20, MRPL20, rplT",K02887,large subunit ribosomal protein L20,-,-,-,-,-,-
gene3164,Scaffold690,G_bin70,+,44,772,729,hypothetical protein,ENOG41128XU,S,-,-,-,GT,GT4,-,-,-,-
gene3165,Scaffold690,G_bin70,+,769,1671,903,hypothetical protein,COG1216,M,-,-,-,GT,GT2_Glyco_tranf_2_3,-,-,-,-
gene3166,Scaffold691,G_bin70,-,1388,480,909,DUF58 domain-containing protein,COG1721,S,-,-,-,-,-,-,-,-,-
gene3167,Scaffold692,G_bin70,-,1616,66,1551,ABC transporter substrate-binding protein,COG0747,E,ABC.PE.S,K02035,peptide/nickel transport system substrate-binding protein,-,-,-,-,-,-
gene3168,Scaffold693,G_bin70,+,20,763,744,glycoside hydrolase family 3 C-terminal domain-containing protein,COG1472,G,bglX,K05349,beta-glucosidase [EC:3.2.1.21],-,-,-,-,-,-
gene3169,Scaffold695,G_bin70,-,1894,155,1740,anthranilate synthase component I,COG0147,E,trpE,K01657,anthranilate synthase component I [EC:4.1.3.27],-,-,-,-,-,-
gene3170,Scaffold696,G_bin70,+,440,1225,786,-,-,-,-,-,-,-,-,-,-,-,-
gene3171,Scaffold696,G_bin70,-,1617,1237,381,DUF1801 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3172,Scaffold696,G_bin70,-,1982,1635,348,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3173,Scaffold697,G_bin70,-,1753,1622,132,-,-,-,-,-,-,-,-,-,-,-,-
gene3174,Scaffold698,G_bin70,+,103,351,249,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3175,Scaffold698,G_bin70,-,1842,427,1416,hypothetical protein,COG0515,T,"prkC, stkP",K12132,eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1],-,-,-,-,-,-
gene3176,Scaffold699,G_bin70,-,446,48,399,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3177,Scaffold699,G_bin70,+,647,1048,402,hypothetical protein,ENOG4111I86,T,-,-,-,-,-,-,-,-,-
gene3178,Scaffold700,G_bin70,+,22,525,504,multidrug ABC transporter substrate-binding protein,COG0577,V,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene3179,Scaffold700,G_bin70,-,880,584,297,-,-,-,-,-,-,-,-,-,-,-,-
gene3180,Scaffold701,G_bin70,+,102,698,597,imidazole glycerol phosphate synthase subunit HisH,COG0118,E,hisH,K02501,imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],-,-,-,-,-,-
gene3181,Scaffold701,G_bin70,+,713,1420,708,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,COG0106,E,hisA,K01814,phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16],-,-,-,-,-,-
gene3182,Scaffold702,G_bin70,+,48,1313,1266,oxidoreductase,ENOG410XT63,S,-,-,-,-,-,-,-,-,-
gene3183,Scaffold702,G_bin70,-,1964,1317,648,hypothetical protein,ENOG4111GG4,S,-,-,-,-,-,-,-,-,-
gene3184,Scaffold703,G_bin70,+,41,661,621,hypothetical protein,ENOG410XQ3J,S,-,-,-,-,-,-,-,-,-
gene3185,Scaffold703,G_bin70,-,848,696,153,-,-,-,-,-,-,-,-,-,-,-,-
gene3186,Scaffold703,G_bin70,+,997,1638,642,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3187,Scaffold703,G_bin70,-,1960,1733,228,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3188,Scaffold705,G_bin70,+,75,818,744,-,-,-,-,-,-,-,-,-,-,-,-
gene3189,Scaffold705,G_bin70,+,917,1954,1038,glycosyltransferase,COG0438,M,-,-,-,GT,GT4,-,-,-,-
gene3190,Scaffold706,G_bin70,-,1501,617,885,alpha/beta fold hydrolase,ENOG4111TRE,S,-,-,-,-,-,-,-,-,-
gene3191,Scaffold706,G_bin70,-,1952,1506,447,TetR/AcrR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene3192,Scaffold707,G_bin70,+,32,379,348,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3193,Scaffold707,G_bin70,+,376,1485,1110,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3194,Scaffold708,G_bin70,+,209,478,270,fumarate reductase/succinate dehydrogenase flavoprotein subunit,COG1053,C,"sdhA, frdA",K00239,"succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]",-,-,-,-,-,-
gene3195,Scaffold708,G_bin70,+,475,1257,783,succinate dehydrogenase/fumarate reductase iron-sulfur subunit,COG0479,C,"sdhB, frdB",K00240,"succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]",-,-,-,-,-,-
gene3196,Scaffold708,G_bin70,-,1672,1463,210,-,-,-,-,-,-,-,-,-,-,-,-
gene3197,Scaffold708,G_bin70,+,1643,1822,180,-,-,-,-,-,-,-,-,-,-,-,-
gene3198,Scaffold709,G_bin70,+,279,1439,1161,DHH family phosphoesterase,ENOG410Z1CM,S,-,-,-,-,-,-,-,-,-
gene3199,Scaffold710,G_bin70,-,1061,681,381,-,-,-,-,-,-,-,-,-,-,-,-
gene3200,Scaffold710,G_bin70,-,1943,1107,837,hypothetical protein,COG1228,Q,-,-,-,-,-,-,-,-,-
gene3201,Scaffold711,G_bin70,+,10,1656,1647,hypothetical protein,COG0729,M,"SAM50, TOB55, bamA",K07277,outer membrane protein insertion porin family,-,-,-,-,-,-
gene3202,Scaffold711,G_bin70,-,1815,1690,126,-,-,-,-,-,-,-,-,-,-,-,-
gene3203,Scaffold712,G_bin70,+,38,397,360,-,-,-,-,-,-,-,-,-,-,-,-
gene3204,Scaffold712,G_bin70,-,780,409,372,-,-,-,-,-,-,-,-,-,-,-,-
gene3205,Scaffold712,G_bin70,+,930,1565,636,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3207,Scaffold713,G_bin70,+,72,1043,972,GTP-binding protein TypA,COG1217,T,"typA, bipA",K06207,GTP-binding protein,-,-,-,-,-,-
gene3208,Scaffold713,G_bin70,-,1364,1080,285,-,-,-,-,-,-,-,-,-,-,-,-
gene3209,Scaffold713,G_bin70,+,1466,1657,192,-,-,-,-,-,-,-,-,-,-,-,-
gene3210,Scaffold714,G_bin70,+,55,771,717,penicillin-binding protein 2,COG0768,M,mrdA,K05515,penicillin-binding protein 2 [EC:3.4.16.4],-,-,-,-,-,-
gene3211,Scaffold715,G_bin70,-,913,212,702,methyltransferase domain-containing protein,ENOG4112C50,S,-,-,-,-,-,-,-,-,-
gene3212,Scaffold716,G_bin70,+,231,1004,774,hypothetical protein,ENOG4111R35,S,-,-,-,-,-,-,-,-,-
gene3213,Scaffold716,G_bin70,-,1137,979,159,-,-,-,-,-,-,-,-,-,-,-,-
gene3214,Scaffold716,G_bin70,-,1897,1763,135,-,-,-,-,-,-,-,-,-,-,-,-
gene3215,Scaffold717,G_bin70,-,1902,580,1323,glycosyltransferase family 2 protein,COG0463,M,-,-,-,GT,GT2_Glyco_tranf_2_3,-,-,-,-
gene3216,Scaffold718,G_bin70,+,83,1771,1689,IPT/TIG domain-containing protein,COG4412,S,-,-,-,-,-,-,-,-,-
gene3217,Scaffold719,G_bin70,+,234,1310,1077,YihY/virulence factor BrkB family protein,COG1295,S,K07058,K07058,membrane protein,-,-,-,-,-,-
gene3218,Scaffold719,G_bin70,+,1427,1717,291,GTP cyclohydrolase,COG2350,S,-,-,-,-,-,-,-,-,-
gene3219,Scaffold720,G_bin70,-,1218,622,597,translation elongation factor Ts,COG0264,J,"tsf, TSFM",K02357,elongation factor Ts,-,-,-,-,-,-
gene3220,Scaffold720,G_bin70,-,1904,1326,579,30S ribosomal protein S2,COG0052,J,"RP-S2, MRPS2, rpsB",K02967,small subunit ribosomal protein S2,-,-,-,-,-,-
gene3221,Scaffold721,G_bin70,-,1538,309,1230,hypothetical protein,COG0389,L,imuB,K14161,protein ImuB,-,-,-,-,-,-
gene3222,Scaffold722,G_bin70,+,14,1603,1590,excinuclease ABC subunit A,COG0178,L,uvrA,K03701,excinuclease ABC subunit A,-,-,-,-,-,-
gene3224,Scaffold723,G_bin70,+,22,294,273,-,-,-,-,-,-,-,-,-,-,-,-
gene3225,Scaffold723,G_bin70,-,493,272,222,-,-,-,-,-,-,-,-,-,-,-,-
gene3226,Scaffold723,G_bin70,-,736,557,180,-,-,-,-,-,-,-,-,-,-,-,-
gene3227,Scaffold723,G_bin70,-,1760,1008,753,hypothetical protein,COG0668,M,-,-,-,-,-,-,-,-,-
gene3228,Scaffold724,G_bin70,+,20,787,768,hypothetical protein,COG1999,S,SCO1,K07152,protein SCO1,-,-,-,-,-,-
gene3229,Scaffold724,G_bin70,+,774,1448,675,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3230,Scaffold724,G_bin70,-,1751,1449,303,hypothetical protein,ENOG410YY5F,S,-,-,-,-,-,-,-,-,-
gene3231,Scaffold725,G_bin70,+,177,290,114,-,-,-,-,-,-,-,-,-,-,-,-
gene3232,Scaffold725,G_bin70,-,1020,712,309,-,-,-,-,-,-,-,-,-,-,-,-
gene3233,Scaffold725,G_bin70,-,1907,1026,882,hypothetical protein,ENOG4111VY9,S,-,-,-,-,-,-,-,-,-
gene3234,Scaffold726,G_bin70,+,58,1866,1809,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3235,Scaffold727,G_bin70,+,14,961,948,TRAP transporter large permease subunit,COG4664,Q,-,-,-,-,-,-,-,-,-
gene3236,Scaffold727,G_bin70,-,1817,1182,636,CDP-diacylglycerol--serine O-phosphatidyltransferase,COG1183,I,"CHO1, pssA",K17103,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],-,-,-,-,-,-
gene3237,Scaffold728,G_bin70,+,145,1149,1005,hypothetical protein,COG1538,M,-,-,-,-,-,-,-,-,-
gene3238,Scaffold729,G_bin70,+,12,590,579,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3239,Scaffold729,G_bin70,+,590,1402,813,glutamate racemase,COG0796,M,murI,K01776,glutamate racemase [EC:5.1.1.3],-,-,-,-,-,-
gene3240,Scaffold730,G_bin70,+,618,785,168,-,-,-,-,-,-,-,-,-,-,-,-
gene3241,Scaffold730,G_bin70,-,1581,907,675,ABC transporter,COG4181,Q,ABC.CD.A,K02003,putative ABC transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene3242,Scaffold731,G_bin70,+,45,167,123,-,-,-,-,-,-,-,-,-,-,-,-
gene3243,Scaffold731,G_bin70,+,372,956,585,-,-,-,-,-,-,-,-,-,-,-,-
gene3244,Scaffold731,G_bin70,-,1596,1057,540,-,-,-,-,-,-,-,-,-,-,-,-
gene3245,Scaffold731,G_bin70,-,1853,1635,219,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3246,Scaffold733,G_bin70,-,1420,47,1374,hypothetical protein,ENOG411228V,S,-,-,-,-,-,-,-,-,-
gene3247,Scaffold734,G_bin70,+,103,702,600,SDR family oxidoreductase,ENOG410XPTP,C,-,-,-,-,-,-,-,-,-
gene3248,Scaffold734,G_bin70,+,702,1223,522,MarR family transcriptional regulator,ENOG4111P6X,K,-,-,-,-,-,-,-,-,-
gene3249,Scaffold735,G_bin70,-,1791,106,1686,putative DNA binding domain-containing protein,COG2865,K,recG,K03655,ATP-dependent DNA helicase RecG [EC:3.6.4.12],-,-,-,-,-,-
gene3250,Scaffold736,G_bin70,+,387,1460,1074,response regulator,COG3920,T,pdtaS,K00936,"two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]",-,-,-,-,-,-
gene3252,Scaffold737,G_bin70,+,5,151,147,PadR family transcriptional regulator,COG1695,K,-,-,-,-,-,-,-,-,-
gene3253,Scaffold738,G_bin70,+,285,1385,1101,redox-regulated ATPase YchF,COG0012,J,ychF,K06942,ribosome-binding ATPase,-,-,-,-,-,-
gene3254,Scaffold738,G_bin70,+,1500,1862,363,30S ribosomal protein S6,COG0360,J,"RP-S6, MRPS6, rpsF",K02990,small subunit ribosomal protein S6,-,-,-,-,-,-
gene3255,Scaffold739,G_bin70,-,1477,1169,309,hypothetical protein,ENOG41127N4,S,K09981,K09981,uncharacterized protein,-,-,-,-,-,-
gene3256,Scaffold739,G_bin70,-,1834,1493,342,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3257,Scaffold740,G_bin70,+,138,1832,1695,hypothetical protein,COG0840,S,-,-,-,-,-,-,-,-,-
gene3258,Scaffold741,G_bin70,-,1866,100,1767,3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein,COG1250,I,fadN,K07516,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35],-,-,-,-,-,-
gene3259,Scaffold742,G_bin70,+,40,666,627,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3260,Scaffold742,G_bin70,-,1820,663,1158,FAD-dependent oxidoreductase,COG0446,S,-,-,-,-,-,-,-,-,-
gene3261,Scaffold743,G_bin70,+,21,947,927,hypothetical protein,COG1091,M,"rfbD, rmlD",K00067,dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],-,-,-,-,-,-
gene3262,Scaffold744,G_bin70,+,14,931,918,short-chain dehydrogenase,ENOG410XRHM,S,-,-,-,-,-,-,-,-,-
gene3263,Scaffold744,G_bin70,+,997,1407,411,isoprenylcysteine carboxylmethyltransferase family protein,COG2020,O,-,-,-,-,-,-,-,-,-
gene3264,Scaffold745,G_bin70,+,12,707,696,hypothetical protein,COG0265,O,-,-,-,-,-,-,-,-,-
gene3265,Scaffold745,G_bin70,-,1678,791,888,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3266,Scaffold745,G_bin70,-,1846,1706,141,-,-,-,-,-,-,-,-,-,-,-,-
gene3267,Scaffold746,G_bin70,+,19,504,486,hybrid sensor histidine kinase/response regulator,ENOG410XNMH,T,-,-,-,-,-,-,-,-,-
gene3268,Scaffold746,G_bin70,-,1815,508,1308,ABC transporter permease,ENOG410ZW3P,V,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,-,-,-,-
gene3269,Scaffold747,G_bin70,-,759,334,426,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3270,Scaffold747,G_bin70,-,1844,756,1089,hypothetical protein,COG0119,E,"leuA, IMS",K01649,2-isopropylmalate synthase [EC:2.3.3.13],-,-,-,-,-,-
gene3271,Scaffold748,G_bin70,-,1806,169,1638,lipid A export permease/ATP-binding protein MsbA,COG1132,V,msbA,K11085,"ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]",-,-,msbA,"MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A, a major component of the bacterial outer cell membrane, and is the only bacterial ABC transporter that is essential for cell viability.",nitroimidazole antibiotic,antibiotic efflux
gene3272,Scaffold749,G_bin70,-,1543,50,1494,hypothetical protein,COG2206,T,-,-,-,GT,GT41,-,-,-,-
gene3273,Scaffold749,G_bin70,-,1826,1662,165,-,-,-,-,-,-,-,-,-,-,-,-
gene3274,Scaffold750,G_bin70,+,439,1278,840,hypothetical protein,COG1262,S,"SUMF1, FGE",K13444,formylglycine-generating enzyme [EC:1.8.3.7],-,-,-,-,-,-
gene3275,Scaffold751,G_bin70,+,28,354,327,glycogen debranching protein,-,-,-,-,-,CBM,CBM35,-,-,-,-
gene3276,Scaffold751,G_bin70,-,702,370,333,-,-,-,-,-,-,-,-,-,-,-,-
gene3277,Scaffold752,G_bin70,-,1829,123,1707,hypothetical protein,COG0747,E,ABC.PE.S,K02035,peptide/nickel transport system substrate-binding protein,-,-,-,-,-,-
gene3278,Scaffold753,G_bin70,-,650,36,615,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3279,Scaffold753,G_bin70,-,1219,662,558,hypothetical protein,COG1595,K,-,-,-,-,-,-,-,-,-
gene3280,Scaffold754,G_bin70,-,771,70,702,hypothetical protein,ENOG4111GGS,S,-,-,-,-,-,-,-,-,-
gene3281,Scaffold754,G_bin70,-,911,747,165,sugar phosphate isomerase/epimerase,ENOG410XT88,G,-,-,-,-,-,-,-,-,-
gene3282,Scaffold755,G_bin70,+,212,469,258,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3283,Scaffold755,G_bin70,-,1725,610,1116,hypothetical protein,COG4867,S,-,-,-,-,-,-,-,-,-
gene3284,Scaffold756,G_bin70,+,84,197,114,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3285,Scaffold756,G_bin70,+,200,517,318,-,-,-,-,-,-,-,-,-,-,-,-
gene3286,Scaffold756,G_bin70,+,600,1649,1050,low specificity L-threonine aldolase,COG2008,E,ltaE,K01620,threonine aldolase [EC:4.1.2.48],-,-,-,-,-,-
gene3287,Scaffold757,G_bin70,-,490,182,309,hypothetical protein,COG1917,S,-,-,-,-,-,-,-,-,-
gene3288,Scaffold757,G_bin70,-,1051,701,351,-,-,-,-,-,-,-,-,-,-,-,-
gene3289,Scaffold757,G_bin70,+,1339,1602,264,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3290,Scaffold757,G_bin70,-,1794,1651,144,peroxiredoxin,-,-,-,-,-,-,-,-,-,-,-
gene3291,Scaffold758,G_bin70,+,42,197,156,-,-,-,-,-,-,-,-,-,-,-,-
gene3292,Scaffold758,G_bin70,+,221,646,426,hypothetical protein,COG2332,O,ccmE,K02197,cytochrome c-type biogenesis protein CcmE,-,-,-,-,-,-
gene3293,Scaffold760,G_bin70,+,1,1809,1809,hypothetical protein,ENOG410XP6Q,S,-,-,-,-,-,-,-,-,-
gene3294,Scaffold761,G_bin70,-,1045,287,759,phosphatidylcholine synthase,COG1183,I,pcs,K01004,phosphatidylcholine synthase [EC:2.7.8.24],-,-,-,-,-,-
gene3295,Scaffold761,G_bin70,-,1788,1042,747,endonuclease,COG3021,S,-,-,-,-,-,-,-,-,-
gene3296,Scaffold762,G_bin70,+,61,1209,1149,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3297,Scaffold762,G_bin70,-,1439,1254,186,-,-,-,-,-,-,-,-,-,-,-,-
gene3298,Scaffold762,G_bin70,+,1405,1788,384,50S ribosomal protein L13,COG0102,J,"RP-L13, MRPL13, rplM",K02871,large subunit ribosomal protein L13,-,-,-,-,-,-
gene3299,Scaffold763,G_bin70,+,158,745,588,DUF58 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3300,Scaffold764,G_bin70,-,1506,67,1440,MBL fold metallo-hydrolase,COG0491,S,"gloB, gloC, HAGH",K01069,hydroxyacylglutathione hydrolase [EC:3.1.2.6],-,-,THIN-B,"THIN-B, isolated from Janthinobacterium lividum, hydrolyzes a broad spectrum of beta-lactams including penicillins, cephalosporins, and carbapenems.",carbapenem;cephalosporin;penam,antibiotic inactivation
gene3301,Scaffold765,G_bin70,-,1419,34,1386,hypothetical protein,COG2206,T,-,-,-,-,-,-,-,-,-
gene3302,Scaffold765,G_bin70,-,1772,1416,357,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3303,Scaffold766,G_bin70,+,110,880,771,NDP-sugar synthase,COG1208,M,GMPP,K00966,mannose-1-phosphate guanylyltransferase [EC:2.7.7.13],-,-,-,-,-,-
gene3304,Scaffold767,G_bin70,+,1192,1533,342,-,-,-,-,-,-,-,-,-,-,-,-
gene3305,Scaffold768,G_bin70,+,14,346,333,-,-,-,-,-,-,-,-,-,-,-,-
gene3306,Scaffold768,G_bin70,-,1663,356,1308,UDP-glucose 6-dehydrogenase,COG1004,M,"UGDH, ugd",K00012,UDPglucose 6-dehydrogenase [EC:1.1.1.22],-,-,ugd,"PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A, which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin",peptide antibiotic,antibiotic target alteration
gene3307,Scaffold769,G_bin70,+,35,421,387,ribosomal-protein-alanine N-acetyltransferase,COG0456,S,rimI,K03789,[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266],-,-,-,-,-,-
gene3308,Scaffold769,G_bin70,+,823,1464,642,phosphatidylserine decarboxylase,COG0688,I,"psd, PISD",K01613,phosphatidylserine decarboxylase [EC:4.1.1.65],-,-,-,-,-,-
gene3309,Scaffold770,G_bin70,+,222,479,258,DUF1800 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3310,Scaffold770,G_bin70,+,519,1772,1254,hypothetical protein,COG4102,S,-,-,-,-,-,-,-,-,-
gene3311,Scaffold771,G_bin70,-,1258,53,1206,MFS transporter,COG0477,G,-,-,-,-,-,-,-,-,-
gene3312,Scaffold772,G_bin70,+,264,488,225,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3313,Scaffold772,G_bin70,-,1519,701,819,MULTISPECIES: MerR family transcriptional regulator,COG0789,K,-,-,-,-,-,-,-,-,-
gene3314,Scaffold772,G_bin70,-,1782,1576,207,MULTISPECIES: ribokinase,COG0524,G,"rbsK, RBKS",K00852,ribokinase [EC:2.7.1.15],-,-,-,-,-,-
gene3315,Scaffold773,G_bin70,-,1785,700,1086,peptidase M16,COG0612,O,-,-,-,-,-,-,-,-,-
gene3316,Scaffold774,G_bin70,+,227,640,414,-,-,-,-,-,-,-,-,-,-,-,-
gene3317,Scaffold775,G_bin70,+,157,516,360,NADH-quinone oxidoreductase subunit NuoK,COG0713,C,nuoK,K00340,NADH-quinone oxidoreductase subunit K [EC:7.1.1.2],-,-,-,-,-,-
gene3318,Scaffold776,G_bin70,-,1426,347,1080,alpha-hydroxy-acid oxidizing protein,COG1304,C,"hmo, nocN",K16422,4-hydroxymandelate oxidase [EC:1.1.3.46],-,-,-,-,-,-
gene3319,Scaffold778,G_bin70,+,35,595,561,hypothetical protein,ENOG410Y3QY,S,-,-,-,-,-,-,-,-,-
gene3320,Scaffold778,G_bin70,-,1083,568,516,hypothetical protein,COG0350,L,"ogt, MGMT",K00567,methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63],-,-,-,-,-,-
gene3321,Scaffold778,G_bin70,-,1673,1080,594,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3322,Scaffold779,G_bin70,-,644,144,501,50S ribosomal protein L6,COG0097,J,"RP-L6, MRPL6, rplF",K02933,large subunit ribosomal protein L6,-,-,-,-,-,-
gene3323,Scaffold779,G_bin70,-,1208,795,414,30S ribosomal protein S8,COG0096,J,"RP-S8, rpsH",K02994,small subunit ribosomal protein S8,-,-,-,-,-,-
gene3324,Scaffold779,G_bin70,-,1477,1292,186,type Z 30S ribosomal protein S14,COG0199,J,"RP-S14, MRPS14, rpsN",K02954,small subunit ribosomal protein S14,-,-,-,-,-,-
gene3325,Scaffold779,G_bin70,-,1776,1483,294,50S ribosomal protein L5,COG0094,J,"RP-L5, MRPL5, rplE",K02931,large subunit ribosomal protein L5,-,-,-,-,-,-
gene3326,Scaffold780,G_bin70,-,1597,926,672,AAA family ATPase,COG0467,T,kaiC,K08482,circadian clock protein KaiC,-,-,-,-,-,-
gene3327,Scaffold781,G_bin70,+,12,161,150,-,-,-,-,-,-,-,-,-,-,-,-
gene3328,Scaffold781,G_bin70,+,186,449,264,-,-,-,-,-,-,-,-,-,-,-,-
gene3329,Scaffold781,G_bin70,-,1157,975,183,-,-,-,-,-,-,-,-,-,-,-,-
gene3330,Scaffold781,G_bin70,+,1120,1287,168,-,-,-,-,-,-,-,-,-,-,-,-
gene3331,Scaffold782,G_bin70,+,5,499,495,glycine C-acetyltransferase,COG0156,H,"kbl, GCAT",K00639,glycine C-acetyltransferase [EC:2.3.1.29],-,-,-,-,-,-
gene3332,Scaffold782,G_bin70,-,898,557,342,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3333,Scaffold784,G_bin70,-,1206,487,720,-,-,-,-,-,-,-,-,-,-,-,-
gene3334,Scaffold785,G_bin70,+,1,393,393,Flp pilus assembly complex ATPase component TadA,COG2804,U,pilB,K02652,type IV pilus assembly protein PilB,-,-,-,-,-,-
gene3335,Scaffold785,G_bin70,-,966,553,414,-,-,-,-,-,-,-,-,-,-,-,-
gene3336,Scaffold786,G_bin70,+,150,605,456,decarboxylase,COG0076,E,-,-,-,-,-,-,-,-,-
gene3337,Scaffold786,G_bin70,-,1549,602,948,hypothetical protein,ENOG41121V7,T,-,-,-,-,-,-,-,-,-
gene3338,Scaffold788,G_bin70,+,98,700,603,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3339,Scaffold788,G_bin70,+,697,1164,468,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3340,Scaffold789,G_bin70,+,72,971,900,DUF1343 domain-containing protein,COG3876,S,-,-,-,-,-,-,-,-,-
gene3341,Scaffold790,G_bin70,-,1766,552,1215,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3342,Scaffold791,G_bin70,-,764,129,636,LysE family translocator,COG1280,E,-,-,-,-,-,-,-,-,-
gene3343,Scaffold791,G_bin70,-,1710,772,939,hypothetical protein,ENOG411228V,S,-,-,-,-,-,-,-,-,-
gene3344,Scaffold792,G_bin70,+,3,269,267,-,-,-,-,-,-,-,-,-,-,-,-
gene3345,Scaffold792,G_bin70,-,732,244,489,hypothetical protein,ENOG4112393,S,-,-,-,-,-,-,-,-,-
gene3346,Scaffold792,G_bin70,-,1702,1106,597,hypothetical protein,ENOG410XP7R,S,-,-,-,-,-,-,-,-,-
gene3347,Scaffold793,G_bin70,+,60,752,693,hypothetical protein,COG1793,L,ligD,K01971,bifunctional non-homologous end joining protein LigD [EC:6.5.1.1],-,-,-,-,-,-
gene3348,Scaffold794,G_bin70,-,1168,794,375,DUF3592 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
