Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene3379,Scaffold244,G_bin302,+,1884,2603,720,thioesterase,COG3208,Q,-,-,-,-,-,-,-,-,-
gene3380,Scaffold244,G_bin302,+,3176,4933,1758,AMP-binding protein,COG0318,I;Q,fadD26,K12426,long chain fatty acid CoA FadD26,-,-,-,-,-,-
gene3381,Scaffold245,G_bin302,+,387,1286,900,alpha/beta fold hydrolase,COG1073,S,-,-,-,CE,CE7,-,-,-,-
gene3382,Scaffold245,G_bin302,-,1887,1267,621,TetR family transcriptional regulator,COG1309,K,-,-,-,-,-,-,-,-,-
gene3383,Scaffold245,G_bin302,+,2078,2221,144,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3384,Scaffold245,G_bin302,+,2319,3134,816,tyrosine-protein phosphatase,COG2365,T,E3.1.3.48,K01104,protein-tyrosine phosphatase [EC:3.1.3.48],-,-,-,-,-,-
gene3385,Scaffold245,G_bin302,+,3242,4732,1491,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3386,Scaffold245,G_bin302,-,5008,4742,267,SDR family oxidoreductase,COG1028,S,-,-,-,-,-,-,-,-,-
gene3387,Scaffold246,G_bin302,+,684,1871,1188,pyridoxal phosphate-dependent aminotransferase,COG0436,E,dapC,K14267,N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17],-,-,-,-,-,-
gene3388,Scaffold246,G_bin302,-,2286,1858,429,SRPBCC family protein,-,-,-,-,-,-,-,-,-,-,-
gene3389,Scaffold246,G_bin302,-,2820,2368,453,SRPBCC family protein,ENOG4111ZTU,S,-,-,-,-,-,-,-,-,-
gene3390,Scaffold246,G_bin302,+,2912,3238,327,DUF732 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3391,Scaffold246,G_bin302,-,3977,3243,735,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3392,Scaffold246,G_bin302,+,4245,4694,450,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3395,Scaffold247,G_bin302,+,737,1024,288,transcriptional regulator,ENOG4111W0R,K,whiB1_2_3_4,K18955,"WhiB family transcriptional regulator, redox-sensing transcriptional regulator",-,-,-,-,-,-
gene3396,Scaffold247,G_bin302,-,2189,1035,1155,ArsA family ATPase,COG0003,P,-,-,-,-,-,-,-,-,-
gene3397,Scaffold247,G_bin302,-,3133,2186,948,ATPase,COG0003,P,-,-,-,-,-,-,-,-,-
gene3398,Scaffold247,G_bin302,+,3137,3283,147,-,-,-,-,-,-,-,-,-,-,-,-
gene3399,Scaffold247,G_bin302,+,3253,3441,189,hypothetical protein,ENOG41121W6,S,-,-,-,-,-,-,-,-,-
gene3400,Scaffold247,G_bin302,+,3438,3893,456,RidA family protein,COG0251,J,-,-,-,-,-,-,-,-,-
gene3401,Scaffold247,G_bin302,+,3896,4672,777,MBL fold metallo-hydrolase,COG0491,S,-,-,-,-,-,-,-,-,-
gene3402,Scaffold248,G_bin302,-,1646,363,1284,hypothetical protein,ENOG4111MNC,S,-,-,-,-,-,-,-,-,-
gene3403,Scaffold248,G_bin302,-,2507,1698,810,thioesterase family protein,ENOG410XSKC,S,-,-,-,-,-,-,-,-,-
gene3404,Scaffold248,G_bin302,+,2611,2868,258,antitoxin,ENOG410ZDQN,K,-,-,-,-,-,-,-,-,-
gene3405,Scaffold248,G_bin302,+,2865,3296,432,type II toxin-antitoxin system VapC family toxin,COG1848,S,K07064,K07064,uncharacterized protein,-,-,-,-,-,-
gene3406,Scaffold248,G_bin302,-,4216,3347,870,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3407,Scaffold249,G_bin302,+,55,480,426,enoyl-CoA hydratase,ENOG4112BU0,I,"paaF, echA",K01692,enoyl-CoA hydratase [EC:4.2.1.17],-,-,-,-,-,-
gene3408,Scaffold249,G_bin302,+,547,1362,816,SDR family oxidoreductase,ENOG41118EI,S,-,-,-,-,-,-,-,-,-
gene3409,Scaffold249,G_bin302,+,1371,2255,885,SDR family oxidoreductase,ENOG410Z0X5,S,-,-,-,-,-,-,-,-,-
gene3410,Scaffold249,G_bin302,+,2285,3148,864,alpha/beta fold hydrolase,ENOG410YAG9,S,-,-,-,CE,CE1,-,-,-,-
gene3412,Scaffold249,G_bin302,-,4038,3292,747,hypothetical protein,ENOG4111TGK,S,-,-,-,-,-,-,-,-,-
gene3413,Scaffold250,G_bin302,+,918,1289,372,helix-turn-helix transcriptional regulator,COG0640,K,-,-,-,-,-,-,-,-,-
gene3414,Scaffold250,G_bin302,+,1534,1941,408,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3415,Scaffold250,G_bin302,-,2155,1952,204,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3417,Scaffold250,G_bin302,-,2877,2413,465,peroxiredoxin,COG1225,O,"PRDX2_4, ahpC",K03386,peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15],-,-,-,-,-,-
gene3418,Scaffold250,G_bin302,-,3320,2874,447,MULTISPECIES: DUF3052 domain-containing protein,ENOG4111N74,S,-,-,-,-,-,-,-,-,-
gene3419,Scaffold250,G_bin302,-,3910,3377,534,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3420,Scaffold251,G_bin302,+,322,1119,798,RecB family exonuclease,COG2887,L,K07465,K07465,putative RecB family exonuclease,-,-,-,-,-,-
gene3421,Scaffold251,G_bin302,+,1116,1901,786,thioesterase family protein,-,-,-,-,-,-,-,-,-,-,-
gene3422,Scaffold251,G_bin302,-,2391,1912,480,hypothetical protein,COG3918,S,-,-,-,-,-,-,-,-,-
gene3423,Scaffold251,G_bin302,-,3303,2437,867,ATP phosphoribosyltransferase,COG0040,E,hisG,K00765,ATP phosphoribosyltransferase [EC:2.4.2.17],-,-,-,-,-,-
gene3424,Scaffold251,G_bin302,-,3581,3300,282,phosphoribosyl-ATP diphosphatase,COG0140,E,hisE,K01523,phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31],-,-,-,-,-,-
gene3425,Scaffold251,G_bin302,-,4268,3588,681,HAD family phosphatase,COG0637,S,-,-,-,-,-,-,-,-,-
gene3426,Scaffold251,G_bin302,-,4673,4293,381,methionine synthase,COG0646,E,"metH, MTR",K00548,5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13],-,-,-,-,-,-
gene3427,Scaffold252,G_bin302,-,1963,77,1887,ABC transporter ATP-binding protein,COG1132,V,ABCB-BAC,K06147,"ATP-binding cassette, subfamily B, bacterial",-,-,efrB,"efrB is a part of the EfrAB efflux pump, and both efrA and efrB are necessary to confer multidrug resistance.",fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic,antibiotic efflux
gene3428,Scaffold252,G_bin302,-,3738,1960,1779,ABC transporter ATP-binding protein,COG1132,V,ABCB-BAC,K06147,"ATP-binding cassette, subfamily B, bacterial",-,-,efrA,"efrA is a part of the EfrAB efflux pump, and both efrA and efrB are necessary to confer drug resistance.",fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic,antibiotic efflux
gene3429,Scaffold252,G_bin302,+,3828,4376,549,DUF3558 domain-containing protein,ENOG4112BTE,S,-,-,-,-,-,-,-,-,-
gene3430,Scaffold253,G_bin302,-,1007,282,726,glycosyl transferase,COG0463,M,ppgS,K22907,polyprenyl-phospho-N-acetylgalactosaminyl synthase,GT,GT2_Glycos_transf_2,-,-,-,-
gene3431,Scaffold253,G_bin302,-,2215,1016,1200,hypothetical protein,ENOG4111JY2,S,-,-,-,-,-,-,-,-,-
gene3432,Scaffold253,G_bin302,+,2385,3395,1011,TerC/Alx family metal homeostasis membrane protein,COG0861,P,terC,K05794,tellurite resistance protein TerC,-,-,-,-,-,-
gene3433,Scaffold253,G_bin302,-,3821,3384,438,nitroreductase family deazaflavin-dependent oxidoreductase,ENOG4111WKH,S,-,-,-,-,-,-,-,-,-
gene3434,Scaffold253,G_bin302,+,3863,4624,762,TetR/AcrR family transcriptional regulator,ENOG4111JI0,K,-,-,-,-,-,-,-,-,-
gene3435,Scaffold254,G_bin302,+,4,711,708,hypothetical protein,ENOG4110SG5,S,-,-,-,-,-,-,-,-,-
gene3436,Scaffold254,G_bin302,+,708,1685,978,glutamate ABC transporter substrate-binding protein,COG0834,E,ABC.PA.S,K02030,polar amino acid transport system substrate-binding protein,-,-,-,-,-,-
gene3437,Scaffold254,G_bin302,+,1685,3919,2235,protein kinase,COG0515,T,pknG,K14949,serine/threonine-protein kinase PknG [EC:2.7.11.1],-,-,-,-,-,-
gene3438,Scaffold254,G_bin302,-,4559,4041,519,glucose-6-phosphate dehydrogenase (coenzyme-F420),COG2141,C,fgd1,K15510,coenzyme F420-dependent glucose-6-phosphate dehydrogenase [EC:1.1.98.2],-,-,-,-,-,-
gene3439,Scaffold255,G_bin302,+,286,816,531,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene3440,Scaffold255,G_bin302,+,810,1511,702,hydroxylase,ENOG410YUXR,S,-,-,-,-,-,-,-,-,-
gene3441,Scaffold255,G_bin302,-,1645,1508,138,-,-,-,-,-,-,-,-,-,-,-,-
gene3442,Scaffold255,G_bin302,+,1608,1889,282,DUF3107 domain-containing protein,ENOG41124NH,S,-,-,-,-,-,-,-,-,-
gene3443,Scaffold255,G_bin302,-,2705,1941,765,TetR/AcrR family transcriptional regulator,ENOG4111H3A,K,-,-,-,-,-,-,-,-,-
gene3444,Scaffold255,G_bin302,+,2826,3863,1038,DUF3152 domain-containing protein,ENOG4110F95,S,-,-,-,-,-,-,-,-,-
gene3445,Scaffold255,G_bin302,-,4425,3835,591,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene3446,Scaffold256,G_bin302,-,1171,65,1107,branched-chain amino acid aminotransferase,COG0115,E,"E2.6.1.42, ilvE",K00826,branched-chain amino acid aminotransferase [EC:2.6.1.42],-,-,-,-,-,-
gene3447,Scaffold256,G_bin302,-,2289,1195,1095,glycine cleavage system aminomethyltransferase GcvT,COG0404,E,"gcvT, AMT",K00605,aminomethyltransferase [EC:2.1.2.10],-,-,-,-,-,-
gene3448,Scaffold256,G_bin302,+,2316,3410,1095,adenylate/guanylate cyclase domain-containing protein,ENOG4111KDP,T,E4.6.1.1,K01768,adenylate cyclase [EC:4.6.1.1],-,-,-,-,-,-
gene3449,Scaffold256,G_bin302,-,4039,3407,633,thiol-disulfide isomerase,-,-,-,-,-,-,-,-,-,-,-
gene3450,Scaffold257,G_bin302,+,55,567,513,DNA repair protein RecO,COG1381,L,recO,K03584,DNA repair protein RecO (recombination protein O),-,-,-,-,-,-
gene3451,Scaffold257,G_bin302,-,1161,850,312,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3452,Scaffold257,G_bin302,+,1315,2535,1221,class I SAM-dependent methyltransferase,ENOG4111KW2,S,-,-,-,-,-,-,-,-,-
gene3453,Scaffold257,G_bin302,+,2714,3505,792,decaprenyl diphosphate synthase,COG0020,I,E2.5.1.86,K14215,"trans,polycis-decaprenyl diphosphate synthase [EC:2.5.1.86]",-,-,-,-,-,-
gene3454,Scaffold257,G_bin302,+,3502,3897,396,hypothetical protein,ENOG4111SKK,S,-,-,-,-,-,-,-,-,-
gene3455,Scaffold258,G_bin302,+,159,1805,1647,Uncharacterised protein,-,-,-,-,-,-,-,-,-,-,-
gene3456,Scaffold258,G_bin302,-,3287,2565,723,urease accessory protein UreG,COG0378,K;O,ureG,K03189,urease accessory protein,-,-,-,-,-,-
gene3457,Scaffold258,G_bin302,-,3888,3280,609,urease accessory protein,COG0830,O,ureF,K03188,urease accessory protein,-,-,-,-,-,-
gene3458,Scaffold258,G_bin302,-,4451,3957,495,urease subunit alpha,COG0804,E,ureC,K01428,urease subunit alpha [EC:3.5.1.5],-,-,-,-,-,-
gene3459,Scaffold259,G_bin302,+,304,771,468,SRPBCC family protein,-,-,-,-,-,-,-,-,-,-,-
gene3460,Scaffold259,G_bin302,-,2213,768,1446,hypothetical protein,COG0154,J,"E3.5.1.4, amiE",K01426,amidase [EC:3.5.1.4],-,-,-,-,-,-
gene3461,Scaffold259,G_bin302,-,3658,2306,1353,FAD-binding oxidoreductase,COG0277,C,-,-,-,AA,AA7,-,-,-,-
gene3462,Scaffold259,G_bin302,-,4400,3672,729,FtsX-like permease family protein,-,-,ABC.CD.P,K02004,putative ABC transport system permease protein,-,-,-,-,-,-
gene3463,Scaffold260,G_bin302,+,40,423,384,3-ketosteroid-9-alpha-hydroxylase subunit A,COG4638,P,kshA,K15982,3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.15.30],-,-,-,-,-,-
gene3464,Scaffold260,G_bin302,+,433,909,477,hypothetical protein,ENOG411242Z,S,-,-,-,-,-,-,-,-,-
gene3465,Scaffold260,G_bin302,-,2153,1008,1146,sulfotransferase,ENOG410XNZ5,S,-,-,-,-,-,-,-,-,-
gene3466,Scaffold260,G_bin302,-,2926,2153,774,SDR family oxidoreductase,ENOG41115AC,S,-,-,-,-,-,-,-,-,-
gene3467,Scaffold260,G_bin302,-,4371,2938,1434,hypothetical protein,ENOG410Z0NW,S,-,-,-,-,-,-,-,-,-
gene3468,Scaffold261,G_bin302,+,325,762,438,-,-,-,-,-,-,-,-,-,-,-,-
gene3469,Scaffold261,G_bin302,-,1618,800,819,ROK family protein,COG1940,G,ppgK,K00886,polyphosphate glucokinase [EC:2.7.1.63],-,-,-,-,-,-
gene3470,Scaffold261,G_bin302,-,2294,1644,651,envelope integrity protein Cei,ENOG4111W0M,S,-,-,-,-,-,-,-,-,-
gene3471,Scaffold261,G_bin302,+,2463,2765,303,MULTISPECIES: DUF4193 domain-containing protein,ENOG4111QMH,S,-,-,-,-,-,-,-,-,-
gene3472,Scaffold261,G_bin302,-,3221,2775,447,DUF3093 domain-containing protein,ENOG4111W3D,S,-,-,-,-,-,-,-,-,-
gene3473,Scaffold261,G_bin302,+,3331,3750,420,dUTP diphosphatase,COG0756,F,"dut, DUT",K01520,dUTP pyrophosphatase [EC:3.6.1.23],-,-,-,-,-,-
gene3474,Scaffold262,G_bin302,+,27,167,141,conserved hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3475,Scaffold262,G_bin302,-,1101,235,867,LLM class F420-dependent oxidoreductase,-,-,-,-,-,-,-,-,-,-,-
gene3476,Scaffold262,G_bin302,+,1250,1672,423,hypothetical protein,ENOG4111YER,S,-,-,-,-,-,-,-,-,-
gene3477,Scaffold262,G_bin302,-,2393,1680,714,TetR/AcrR family transcriptional regulator,ENOG41124PG,K,"ethR, etaR",K21961,"TetR/AcrR family transcriptional regulator, ethionamide resistance regulator",-,-,-,-,-,-
gene3478,Scaffold262,G_bin302,+,2413,3870,1458,NAD(P)/FAD-dependent oxidoreductase,COG2072,P,ethA,K10215,monooxygenase [EC:1.14.13.-],-,-,-,-,-,-
gene3479,Scaffold263,G_bin302,-,1253,147,1107,lyase,COG0031,E,cysK,K01738,cysteine synthase [EC:2.5.1.47],-,-,-,-,-,-
gene3480,Scaffold263,G_bin302,-,2215,1250,966,metallophosphoesterase,COG1408,S,K07098,K07098,uncharacterized protein,-,-,-,-,-,-
gene3481,Scaffold263,G_bin302,-,4227,2254,1974,"transglycosylase/D,D-transpeptidase PonA2",COG0744,M,-,-,-,-,-,-,-,-,-
gene3482,Scaffold264,G_bin302,-,330,181,150,-,-,-,-,-,-,-,-,-,-,-,-
gene3483,Scaffold264,G_bin302,-,1465,350,1116,adenylate/guanylate cyclase domain-containing protein,COG2114,T,E4.6.1.1,K01768,adenylate cyclase [EC:4.6.1.1],-,-,-,-,-,-
gene3484,Scaffold264,G_bin302,+,1498,2646,1149,pyridoxal phosphate-dependent aminotransferase,COG1168,E,"patB, malY",K14155,cysteine-S-conjugate beta-lyase [EC:4.4.1.13],-,-,-,-,-,-
gene3485,Scaffold264,G_bin302,+,2673,3101,429,HIT family protein,COG0537,F;G,-,-,-,-,-,-,-,-,-
gene3486,Scaffold264,G_bin302,+,3106,3561,456,nitroreductase family deazaflavin-dependent oxidoreductase,ENOG411215Z,S,fqr,K00540,F420H(2)-dependent quinone reductase [EC:1.1.98.-],-,-,-,-,-,-
gene3487,Scaffold265,G_bin302,-,2018,1182,837,arylamine N-acetyltransferase,COG2162,Q,nat,K00622,arylamine N-acetyltransferase [EC:2.3.1.5],-,-,-,-,-,-
gene3488,Scaffold265,G_bin302,+,2085,2921,837,1-acyl-sn-glycerol-3-phosphate acyltransferase,COG0204,I,-,-,-,-,-,-,-,-,-
gene3489,Scaffold266,G_bin302,+,64,627,564,thioredoxin domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3490,Scaffold266,G_bin302,-,761,624,138,calcium-binding protein,ENOG410XVYH,S,-,-,-,-,-,-,-,-,-
gene3491,Scaffold266,G_bin302,-,1411,923,489,hypothetical protein,ENOG4111TI5,S,-,-,-,-,-,-,-,-,-
gene3492,Scaffold266,G_bin302,-,3084,1432,1653,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,COG1165,H,menD,K02551,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9],-,-,-,-,-,-
gene3493,Scaffold266,G_bin302,-,3925,3095,831,alpha/beta hydrolase,COG0596,S,-,-,-,-,-,-,-,-,-
gene3494,Scaffold267,G_bin302,+,256,1440,1185,NADH:flavin oxidoreductase,COG1902,C,-,-,-,-,-,-,-,-,-
gene3495,Scaffold267,G_bin302,+,1525,4176,2652,ATP-binding cassette domain-containing protein,COG1131,V,K21397,K21397,ABC transport system ATP-binding/permease protein,-,-,oleC,oleC is an ABC transporter isolated from Streptomyces antibioticus and is involved in oleandomycin secretion.,macrolide antibiotic,antibiotic efflux
gene3496,Scaffold268,G_bin302,-,763,8,756,YebC/PmpR family DNA-binding transcriptional regulator,COG0217,K,-,-,-,-,-,-,-,-,-
gene3497,Scaffold268,G_bin302,-,2090,816,1275,AarF/ABC1/UbiB kinase family protein,COG0661,S,-,-,-,-,-,-,-,-,-
gene3498,Scaffold268,G_bin302,-,2828,2253,576,pyridoxal 5'-phosphate synthase glutaminase subunit PdxT,COG0311,H,"pdxT, pdx2",K08681,5'-phosphate synthase pdxT subunit [EC:4.3.3.6],-,-,-,-,-,-
gene3499,Scaffold268,G_bin302,-,3691,2846,846,acyl-CoA thioesterase II,COG1946,I,tesB,K10805,acyl-CoA thioesterase II [EC:3.1.2.-],-,-,-,-,-,-
gene3500,Scaffold268,G_bin302,-,4153,3701,453,pyridoxine biosynthesis protein SnzP,COG0214,H,"pdxS, pdx1",K06215,pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6],-,-,-,-,-,-
gene3501,Scaffold269,G_bin302,-,480,34,447,universal stress protein,COG0589,T,-,-,-,-,-,-,-,-,-
gene3502,Scaffold269,G_bin302,-,690,538,153,-,-,-,-,-,-,-,-,-,-,-,-
gene3503,Scaffold269,G_bin302,+,712,2325,1614,glycosyltransferase family 39 protein,COG5305,S,K14340,K14340,mannosyltransferase [EC:2.4.1.-],GT,GT83,-,-,-,-
gene3504,Scaffold269,G_bin302,-,3767,2331,1437,MFS transporter,ENOG410XRIB,G,-,-,-,-,-,-,-,-,-
gene3505,Scaffold269,G_bin302,-,4122,3826,297,excinuclease ABC subunit B,COG0556,L,uvrB,K03702,excinuclease ABC subunit B,-,-,-,-,-,-
gene3506,Scaffold270,G_bin302,-,1326,163,1164,cytochrome P450,ENOG410Y99Y,Q,-,-,-,-,-,-,-,-,-
gene3507,Scaffold270,G_bin302,+,1649,1813,165,ferredoxin,COG1141,C,-,-,-,-,-,-,-,-,-
gene3508,Scaffold270,G_bin302,+,2299,3543,1245,PPE family protein,-,-,-,-,-,-,-,-,-,-,-
gene3509,Scaffold270,G_bin302,+,3723,3908,186,PE family protein,-,-,-,-,-,-,-,-,-,-,-
gene3510,Scaffold271,G_bin302,+,482,694,213,-,-,-,-,-,-,-,-,-,-,-,-
gene3511,Scaffold271,G_bin302,+,853,1554,702,hypothetical protein,COG0398,S,-,-,-,-,-,-,-,-,-
gene3512,Scaffold271,G_bin302,+,1650,2027,378,nitroreductase family deazaflavin-dependent oxidoreductase,ENOG4111W9H,S,-,-,-,-,-,-,-,-,-
gene3513,Scaffold271,G_bin302,+,2159,2839,681,aquaporin,COG0580,G,aqpZ,K06188,aquaporin Z,-,-,-,-,-,-
gene3514,Scaffold271,G_bin302,-,3225,2836,390,DoxX family protein,-,-,-,-,-,-,-,-,-,-,-
gene3515,Scaffold271,G_bin302,-,4160,3222,939,SPFH/Band 7/PHB domain protein,COG0330,O,-,-,-,-,-,-,-,-,-
gene3516,Scaffold272,G_bin302,+,208,870,663,hypothetical protein,ENOG410XS7T,S,-,-,-,-,-,-,-,-,-
gene3517,Scaffold272,G_bin302,+,910,1197,288,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3518,Scaffold272,G_bin302,-,1405,1148,258,DUF952 domain-containing protein,COG3502,S,-,-,-,-,-,-,-,-,-
gene3519,Scaffold272,G_bin302,+,1623,1817,195,MULTISPECIES: hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3520,Scaffold272,G_bin302,+,1893,2843,951,YihY/virulence factor BrkB family protein,COG1295,S,K07058,K07058,membrane protein,-,-,-,-,-,-
gene3521,Scaffold272,G_bin302,-,3075,2830,246,DUF3039 domain-containing protein,ENOG411251M,S,-,-,-,-,-,-,-,-,-
gene3522,Scaffold272,G_bin302,+,3154,3609,456,DUF3099 domain-containing protein,ENOG4111VVC,S,-,-,-,-,-,-,-,-,-
gene3523,Scaffold273,G_bin302,+,49,384,336,propionyl-CoA carboxylase subunit beta,COG4799,I,"PCCB, pccB",K01966,propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15],-,-,-,-,-,-
gene3524,Scaffold273,G_bin302,+,381,650,270,acyl-CoA carboxylase subunit epsilon,ENOG410Z21F,S,-,-,-,-,-,-,-,-,-
gene3525,Scaffold273,G_bin302,+,647,1339,693,septum formation inhibitor Maf,COG0424,D,maf,K06287,septum formation protein,-,-,-,-,-,-
gene3526,Scaffold273,G_bin302,+,1370,1546,177,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3527,Scaffold273,G_bin302,-,2163,1588,576,hemerythrin domain-containing protein,ENOG4111JN8,S,-,-,-,-,-,-,-,-,-
gene3528,Scaffold273,G_bin302,+,2353,3285,933,sulfurtransferase,COG2897,P,"TST, MPST, sseA",K01011,thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2],-,-,-,-,-,-
gene3529,Scaffold273,G_bin302,+,3285,3701,417,SufE family protein,COG2166,S,sufE,K02426,cysteine desulfuration protein SufE,-,-,-,-,-,-
gene3530,Scaffold274,G_bin302,+,39,299,261,cell division protein FtsK,COG1674,D,"ftsK, spoIIIE",K03466,"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family",-,-,-,-,-,-
gene3531,Scaffold274,G_bin302,-,1618,296,1323,DUF1298 domain-containing protein,ENOG410XS7A,S,"tgs, wax-dgat",K00635,diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75],-,-,-,-,-,-
gene3532,Scaffold274,G_bin302,+,1830,2339,510,DUF421 domain-containing protein,COG2323,S,-,-,-,-,-,-,-,-,-
gene3533,Scaffold274,G_bin302,-,2860,2336,525,amino-acid N-acetyltransferase,COG1246,E,argA,K00619,amino-acid N-acetyltransferase [EC:2.3.1.1],-,-,-,-,-,-
gene3534,Scaffold274,G_bin302,+,2961,3509,549,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,COG0558,I,"pgsA, PGS1",K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5],-,-,-,-,-,-
gene3535,Scaffold274,G_bin302,+,3639,3953,315,helix-turn-helix transcriptional regulator,ENOG41122H2,K,-,-,-,-,-,-,-,-,-
gene3536,Scaffold274,G_bin302,-,4091,3966,126,-,-,-,-,-,-,-,-,-,-,-,-
gene3537,Scaffold275,G_bin302,-,661,221,441,transposase,ENOG410ZMR8,L,-,-,-,-,-,-,-,-,-
gene3538,Scaffold275,G_bin302,-,2843,645,2199,tyrosine-type recombinase/integrase,ENOG410YBAE,L,-,-,-,-,-,-,-,-,-
gene3539,Scaffold275,G_bin302,-,3874,2840,1035,site-specific integrase,COG0582,L,-,-,-,-,-,-,-,-,-
gene3540,Scaffold275,G_bin302,-,4016,3879,138,-,-,-,-,-,-,-,-,-,-,-,-
gene3541,Scaffold276,G_bin302,+,179,1729,1551,IS1182-like element ISNml3 family transposase,ENOG410Y9RB,L,-,-,-,-,-,-,-,-,-
gene3542,Scaffold276,G_bin302,+,1916,2251,336,"1,4-alpha-glucan branching protein GlgB",COG0296,G,"GBE1, glgB",K00700,"1,4-alpha-glucan branching enzyme [EC:2.4.1.18]",-,-,-,-,-,-
gene3543,Scaffold276,G_bin302,-,3102,2248,855,co-chaperone YbbN,COG3118,O,ybbN,K05838,putative thioredoxin,-,-,-,-,-,-
gene3544,Scaffold276,G_bin302,-,4036,3305,732,acetyl-CoA C-acetyltransferase,COG0183,I,"E2.3.1.9, atoB",K00626,acetyl-CoA C-acetyltransferase [EC:2.3.1.9],-,-,-,-,-,-
gene3545,Scaffold277,G_bin302,+,67,390,324,amidohydrolase,COG2159,S,K07045,K07045,uncharacterized protein,-,-,-,-,-,-
gene3546,Scaffold277,G_bin302,+,470,814,345,WXG100 family type VII secretion target,-,-,-,-,-,-,-,-,-,-,-
gene3547,Scaffold277,G_bin302,+,872,2431,1560,TNT domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3548,Scaffold277,G_bin302,+,2822,3061,240,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3549,Scaffold278,G_bin302,+,31,963,933,phosphoribosylformylglycinamidine synthase subunit PurL,COG0046,F,purL,K23269,phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3],-,-,-,-,-,-
gene3550,Scaffold278,G_bin302,+,974,2692,1719,alpha/beta-hydrolase family protein,COG4425,S,-,-,-,-,-,-,-,-,-
gene3551,Scaffold278,G_bin302,+,2801,3196,396,hypothetical protein,ENOG4111U2D,S,-,-,-,-,-,-,-,-,-
gene3552,Scaffold279,G_bin302,+,343,1302,960,hypothetical protein,ENOG4111PHA,S,-,-,-,-,-,-,-,-,-
gene3553,Scaffold279,G_bin302,+,1313,1921,609,DUF4129 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3554,Scaffold279,G_bin302,+,1960,3027,1068,DUF4350 domain-containing protein,ENOG4111JA2,S,-,-,-,-,-,-,-,-,-
gene3555,Scaffold280,G_bin302,+,46,990,945,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3556,Scaffold280,G_bin302,-,2850,1054,1797,selenocysteine-specific translation elongation factor,COG3276,J,"selB, EEFSEC",K03833,selenocysteine-specific elongation factor,-,-,-,-,-,-
gene3557,Scaffold280,G_bin302,-,3754,2864,891,L-seryl-tRNA(Sec) selenium transferase,COG1921,E,selA,K01042,L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1],-,-,-,-,-,-
gene3558,Scaffold281,G_bin302,+,455,1018,564,DUF4245 domain-containing protein,ENOG4112B5W,S,-,-,-,-,-,-,-,-,-
gene3559,Scaffold281,G_bin302,-,2125,1001,1125,AI-2E family transporter,COG0628,S,-,-,-,-,-,-,-,-,-
