Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene3386,Scaffold763,G_bin431,+,1159,1539,381,MULTISPECIES: tRNA (cytidine(34)-2'-O)-methyltransferase,COG0219,J,"trmL, cspR",K03216,tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207],-,-,-,-,-,-
gene3387,Scaffold765,G_bin431,-,283,38,246,cytochrome C oxidase Cbb3,COG1520,S,pvadh,K05889,polyvinyl alcohol dehydrogenase (cytochrome) [EC:1.1.2.6],-,-,-,-,-,-
gene3388,Scaffold765,G_bin431,-,1655,321,1335,-,-,-,-,-,-,-,-,-,-,-,-
gene3389,Scaffold766,G_bin431,+,5,1258,1254,potassium transporter Kup,COG3158,P,kup,K03549,KUP system potassium uptake protein,-,-,-,-,-,-
gene3390,Scaffold767,G_bin431,+,35,838,804,alpha-glucosidase,COG0366,G,malZ,K01187,alpha-glucosidase [EC:3.2.1.20],GH,GH13_23,-,-,-,-
gene3391,Scaffold768,G_bin431,+,28,300,273,homoserine O-succinyltransferase,-,-,metA,K00651,homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31],-,-,-,-,-,-
gene3392,Scaffold768,G_bin431,+,377,595,219,acyl carrier protein,ENOG410Z7IB,S,-,-,-,-,-,-,-,-,-
gene3393,Scaffold768,G_bin431,-,1769,600,1170,chloride channel protein,COG0038,P,-,-,-,-,-,-,-,-,-
gene3394,Scaffold770,G_bin431,-,1515,541,975,histidinol dehydrogenase,COG0141,E,hisD,K00013,histidinol dehydrogenase [EC:1.1.1.23],-,-,-,-,-,-
gene3395,Scaffold771,G_bin431,-,1529,618,912,myo-inosose-2 dehydratase,COG1082,G,iolE,K03335,inosose dehydratase [EC:4.2.1.44],-,-,-,-,-,-
gene3396,Scaffold771,G_bin431,-,1735,1526,210,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)",COG3962,E,iolD,K03336,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]",-,-,-,-,-,-
gene3397,Scaffold773,G_bin431,+,221,1300,1080,fatty acid desaturase,COG3239,I,"FAD6, desA",K10255,acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45],-,-,-,-,-,-
gene3398,Scaffold774,G_bin431,+,133,549,417,prepilin-type N-terminal cleavage/methylation domain-containing protein,ENOG410XTXN,S,mshD,K10927,MSHA pilin protein MshD,-,-,-,-,-,-
gene3399,Scaffold774,G_bin431,+,546,1445,900,hypothetical protein,ENOG4111SVD,U,mshO,K12285,MSHA biogenesis protein MshO,-,-,-,-,-,-
gene3400,Scaffold775,G_bin431,-,1616,894,723,FAD-dependent oxidoreductase,COG1231,E,"MAO, aofH",K00274,monoamine oxidase [EC:1.4.3.4],-,-,-,-,-,-
gene3401,Scaffold777,G_bin431,+,685,1572,888,phosphoribosylaminoimidazolesuccinocarboxamide synthase,COG0152,F,purC,K01923,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],-,-,-,-,-,-
gene3402,Scaffold778,G_bin431,+,31,282,252,F0F1 ATP synthase subunit alpha,COG0056,C,"ATPF1A, atpA",K02111,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1],-,-,-,-,-,-
gene3403,Scaffold778,G_bin431,+,348,1172,825,F0F1 ATP synthase subunit gamma,COG0224,C,"ATPF1G, atpG",K02115,F-type H+-transporting ATPase subunit gamma,-,-,-,-,-,-
gene3404,Scaffold779,G_bin431,+,38,1528,1491,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,COG1167,K,K00375,K00375,GntR family transcriptional regulator / MocR family aminotransferase,-,-,-,-,-,-
gene3405,Scaffold779,G_bin431,-,1711,1562,150,-,-,-,-,-,-,-,-,-,-,-,-
gene3406,Scaffold780,G_bin431,-,1642,239,1404,beta-galactosidase,COG1874,G,"bgaB, lacA",K12308,beta-galactosidase [EC:3.2.1.23],GH,GH42,-,-,-,-
gene3407,Scaffold781,G_bin431,+,67,1005,939,NAD-glutamate dehydrogenase,COG2902,E,GDH2,K15371,glutamate dehydrogenase [EC:1.4.1.2],-,-,-,-,-,-
gene3408,Scaffold782,G_bin431,+,28,237,210,RNA polymerase sigma factor,-,-,-,-,-,-,-,-,-,-,-
gene3409,Scaffold782,G_bin431,+,234,1217,984,FecR domain-containing protein,COG3712,T,fecR,K07165,transmembrane sensor,-,-,-,-,-,-
gene3410,Scaffold783,G_bin431,+,135,770,636,hydantoinase B/oxoprolinase family protein,COG0146,E;Q,"OPLAH, OXP1, oplAH",K01469,5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9],-,-,-,-,-,-
gene3411,Scaffold784,G_bin431,-,1646,273,1374,threonine--tRNA ligase,COG0441,J,"TARS, thrS",K01868,threonyl-tRNA synthetase [EC:6.1.1.3],-,-,-,-,-,-
gene3412,Scaffold785,G_bin431,-,1536,241,1296,bifunctional D-altronate/D-mannonate dehydratase,COG4948,M,"rspA, manD",K08323,mannonate dehydratase [EC:4.2.1.8],-,-,-,-,-,-
gene3413,Scaffold787,G_bin431,+,6,146,141,DNA-binding transcriptional regulator Fis,COG2901,K,fis,K03557,"Fis family transcriptional regulator, factor for inversion stimulation protein",-,-,-,-,-,-
gene3414,Scaffold787,G_bin431,+,176,1717,1542,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase,COG0138,F,purH,K00602,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],-,-,-,-,-,-
gene3415,Scaffold788,G_bin431,+,16,363,348,response regulator,COG0784,T,pilH,K02658,twitching motility two-component system response regulator PilH,-,-,-,-,-,-
gene3416,Scaffold788,G_bin431,+,380,943,564,purine-binding chemotaxis protein CheW,COG0835,N;T,pilI,K02659,twitching motility protein PilI,-,-,-,-,-,-
gene3417,Scaffold789,G_bin431,-,1681,1289,393,homoserine O-succinyltransferase,COG2021,E,metX,K00641,homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46],-,-,-,-,-,-
gene3418,Scaffold790,G_bin431,-,1686,724,963,sigma-54-dependent Fis family transcriptional regulator,COG2204,T,-,-,-,-,-,-,-,-,-
gene3419,Scaffold791,G_bin431,+,981,1637,657,carbohydrate ABC transporter substrate-binding protein,ENOG410YB76,S,ABC.MS.S,K02027,multiple sugar transport system substrate-binding protein,-,-,-,-,-,-
gene3420,Scaffold792,G_bin431,+,80,1432,1353,RNA-binding transcriptional accessory protein,COG2183,K,tex,K06959,protein Tex,-,-,-,-,-,-
gene3421,Scaffold793,G_bin431,+,90,398,309,-,-,-,-,-,-,-,-,-,-,-,-
gene3422,Scaffold793,G_bin431,-,1031,801,231,-,-,-,-,-,-,-,-,-,-,-,-
gene3423,Scaffold793,G_bin431,+,1335,1607,273,-,-,-,-,-,-,-,-,-,-,-,-
gene3424,Scaffold794,G_bin431,+,115,948,834,symmetrical bis(5'-nucleosyl)-tetraphosphatase,COG0639,T,apaH,K01525,bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41],-,-,-,-,-,-
gene3425,Scaffold794,G_bin431,+,941,1474,534,"3-hydroxyanthranilate 3,4-dioxygenase",ENOG4111GH8,H,HAAO,K00452,"3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]",-,-,-,-,-,-
gene3426,Scaffold795,G_bin431,-,1699,1544,156,tetratricopeptide repeat protein,-,-,-,-,-,GT,GT41,-,-,-,-
gene3427,Scaffold796,G_bin431,+,3,392,390,DUF4124 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3428,Scaffold796,G_bin431,-,1678,389,1290,phosphogluconate dehydratase,COG0129,E,edd,K01690,phosphogluconate dehydratase [EC:4.2.1.12],-,-,-,-,-,-
gene3429,Scaffold798,G_bin431,-,813,685,129,-,-,-,-,-,-,-,-,-,-,-,-
gene3430,Scaffold799,G_bin431,+,12,887,876,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3431,Scaffold801,G_bin431,-,1673,696,978,helix-turn-helix domain-containing protein,ENOG410XQ66,S,-,-,-,-,-,-,-,-,-
gene3432,Scaffold802,G_bin431,+,36,203,168,DedA family protein,COG0586,S,dedA,K03975,membrane-associated protein,-,-,-,-,-,-
gene3433,Scaffold802,G_bin431,-,875,264,612,histidine phosphatase family protein,-,-,-,-,-,-,-,-,-,-,-
gene3434,Scaffold802,G_bin431,+,1033,1455,423,DUF4440 domain-containing protein,ENOG4111Q4E,S,-,-,-,-,-,-,-,-,-
gene3435,Scaffold803,G_bin431,+,337,975,639,helix-turn-helix transcriptional regulator,ENOG41124SF,K,-,-,-,-,-,-,-,-,-
gene3436,Scaffold803,G_bin431,-,1650,1123,528,Lrp/AsnC family transcriptional regulator,COG1522,K,lrp,K03719,"Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",-,-,-,-,-,-
gene3437,Scaffold804,G_bin431,+,733,1542,810,-,-,-,-,-,-,-,-,-,-,-,-
gene3438,Scaffold805,G_bin431,+,12,1118,1107,ATP-binding cassette domain-containing protein,COG1129,P,rbsA,K10441,ribose transport system ATP-binding protein [EC:7.5.2.7],-,-,patA,PatA is an ABC transporter of Streptococcus pneumoniae that interacts with PatB to confer fluoroquinolone resistance.,fluoroquinolone antibiotic,antibiotic efflux
gene3440,Scaffold806,G_bin431,-,1176,256,921,uncharacterized protein LOC111346438,ENOG4111ZQ3,S,-,-,-,-,-,-,-,-,-
gene3441,Scaffold806,G_bin431,-,1617,1333,285,-,-,-,-,-,-,-,-,-,-,-,-
gene3443,Scaffold807,G_bin431,+,381,902,522,cytochrome c,ENOG410Y7R7,S,-,-,-,-,-,-,-,-,-
gene3444,Scaffold807,G_bin431,-,1461,958,504,DNA starvation/stationary phase protection protein,COG0783,P,dps,K04047,starvation-inducible DNA-binding protein,-,-,-,-,-,-
gene3445,Scaffold809,G_bin431,-,282,121,162,-,-,-,-,-,-,-,-,-,-,-,-
gene3446,Scaffold810,G_bin431,+,1,210,210,cytochrome C oxidase subunit II,COG1622,C,"coxB, ctaC",K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],-,-,-,-,-,-
gene3447,Scaffold812,G_bin431,+,16,309,294,hypothetical protein,ENOG410ZQPV,S,-,-,-,-,-,-,-,-,-
gene3448,Scaffold812,G_bin431,-,1567,332,1236,-,-,-,-,-,-,-,-,-,-,-,-
gene3449,Scaffold813,G_bin431,+,831,1022,192,-,-,-,-,-,-,-,-,-,-,-,-
gene3450,Scaffold814,G_bin431,-,288,151,138,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3451,Scaffold814,G_bin431,-,496,302,195,hypothetical protein,ENOG410XWPM,S,-,-,-,-,-,-,-,-,-
gene3452,Scaffold815,G_bin431,+,47,379,333,peptidoglycan-associated lipoprotein Pal,COG2885,M,pal,K03640,peptidoglycan-associated lipoprotein,-,-,-,-,-,-
gene3453,Scaffold815,G_bin431,+,438,1160,723,tol-pal system protein YbgF,COG1729,S,-,-,-,-,-,-,-,-,-
gene3454,Scaffold816,G_bin431,-,337,221,117,-,-,-,-,-,-,-,-,-,-,-,-
gene3455,Scaffold816,G_bin431,+,491,1018,528,CspA family cold shock protein,COG1278,K,cspA,K03704,cold shock protein,-,-,-,-,-,-
gene3457,Scaffold817,G_bin431,+,199,618,420,-,-,-,-,-,-,-,-,-,-,-,-
gene3458,Scaffold817,G_bin431,-,1152,688,465,-,-,-,-,-,-,-,-,-,-,-,-
gene3459,Scaffold818,G_bin431,+,43,843,801,two-component sensor histidine kinase,ENOG410XNMH,T,senX3,K07768,"two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]",-,-,baeS,"BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity, BaeS is not necessary for overexpressed BaeR to confer resistance.",aminocoumarin antibiotic;aminoglycoside antibiotic,antibiotic efflux
gene3460,Scaffold818,G_bin431,+,886,1572,687,winged helix-turn-helix domain-containing protein,COG0745,T,regX3,K07776,"two-component system, OmpR family, response regulator RegX3",-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene3461,Scaffold819,G_bin431,-,1643,681,963,flagellar biosynthesis protein FlhB,COG1377,N,flhB,K02401,flagellar biosynthetic protein FlhB,-,-,-,-,-,-
gene3462,Scaffold820,G_bin431,-,1352,519,834,lipid-binding SYLF domain-containing protein,COG2930,S,-,-,-,-,-,-,-,-,-
gene3463,Scaffold820,G_bin431,-,1616,1482,135,-,-,-,-,-,-,-,-,-,-,-,-
gene3464,Scaffold821,G_bin431,+,172,1503,1332,tyrosine-type recombinase/integrase,COG4974,L,xerD,K04763,integrase/recombinase XerD,-,-,-,-,-,-
gene3465,Scaffold822,G_bin431,+,45,161,117,-,-,-,-,-,-,-,-,-,-,-,-
gene3466,Scaffold823,G_bin431,+,64,1101,1038,EAL domain-containing protein,ENOG410XNMH,T,-,-,-,-,-,-,-,-,-
gene3467,Scaffold823,G_bin431,-,1586,1098,489,GntR family transcriptional regulator,-,-,K03710,K03710,GntR family transcriptional regulator,-,-,-,-,-,-
gene3468,Scaffold824,G_bin431,+,72,485,414,-,-,-,-,-,-,-,-,-,-,-,-
gene3469,Scaffold824,G_bin431,-,807,490,318,fibronectin type III domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene3470,Scaffold825,G_bin431,+,145,825,681,citrate synthase,COG0372,C,"CS, gltA",K01647,citrate synthase [EC:2.3.3.1],-,-,-,-,-,-
gene3471,Scaffold825,G_bin431,+,1168,1350,183,hypothetical protein,COG3943,S,-,-,-,-,-,-,-,-,-
gene3472,Scaffold825,G_bin431,-,1551,1423,129,YicC family protein,COG1561,S,-,-,-,-,-,-,-,-,-
gene3473,Scaffold826,G_bin431,+,34,963,930,beta-xylosidase,COG3664,G,-,-,-,GH,GH39,-,-,-,-
gene3474,Scaffold826,G_bin431,+,1022,1345,324,predicted protein,-,-,"UXS1, uxs",K08678,UDP-glucuronate decarboxylase [EC:4.1.1.35],-,-,-,-,-,-
gene3475,Scaffold827,G_bin431,+,7,933,927,cell division protein FtsZ,COG0206,D,ftsZ,K03531,cell division protein FtsZ,-,-,-,-,-,-
gene3476,Scaffold828,G_bin431,-,521,276,246,-,-,-,-,-,-,-,-,-,-,-,-
gene3477,Scaffold828,G_bin431,+,627,785,159,hypothetical protein,COG2771,K,-,-,-,-,-,-,-,-,-
gene3478,Scaffold828,G_bin431,-,1580,768,813,hypothetical protein,COG2206,T,-,-,-,-,-,-,-,-,-
gene3479,Scaffold829,G_bin431,+,1,189,189,SapC family protein,ENOG410YZA7,S,-,-,-,-,-,-,-,-,-
gene3480,Scaffold829,G_bin431,-,969,193,777,N-formylglutamate amidohydrolase,COG3741,E,-,-,-,-,-,-,-,-,-
gene3481,Scaffold829,G_bin431,+,1130,1513,384,response regulator,ENOG4111IFM,T,cpdR,K13589,"two-component system, cell cycle response regulator CpdR",-,-,evgS,EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,fluoroquinolone antibiotic;macrolide antibiotic;penam;tetracycline antibiotic,antibiotic efflux
gene3482,Scaffold829,G_bin431,-,1640,1515,126,tRNA guanosine(34) transglycosylase Tgt,-,-,-,-,-,-,-,-,-,-,-
gene3483,Scaffold830,G_bin431,-,1137,880,258,-,-,-,-,-,-,-,-,-,-,-,-
gene3484,Scaffold831,G_bin431,+,140,685,546,sugar porter family MFS transporter,ENOG410XNQK,G,-,-,-,-,-,-,-,-,-
gene3485,Scaffold832,G_bin431,-,1614,538,1077,glycosyltransferase family 1 protein,COG0438,M,-,-,-,GT,GT4,-,-,-,-
gene3486,Scaffold833,G_bin431,-,1592,1278,315,oxalyl-CoA decarboxylase,COG0028,E,HACL1,K12261,2-hydroxyacyl-CoA lyase 1 [EC:4.1.-.-],-,-,-,-,-,-
gene3487,Scaffold834,G_bin431,+,3,260,258,-,-,-,-,-,-,-,-,-,-,-,-
gene3488,Scaffold834,G_bin431,-,1557,337,1221,flavoprotein,ENOG410XPKC,S,-,-,-,-,-,-,-,-,-
gene3489,Scaffold835,G_bin431,-,1250,249,1002,IS5 family transposase,COG3039,L,-,-,-,-,-,-,-,-,-
gene3490,Scaffold835,G_bin431,-,1620,1357,264,2-dehydropantoate 2-reductase,COG1893,H,"panE, apbA",K00077,2-dehydropantoate 2-reductase [EC:1.1.1.169],-,-,-,-,-,-
gene3491,Scaffold836,G_bin431,+,167,1429,1263,IS1380 family transposase,ENOG41102CA,L,-,-,-,-,-,-,-,-,-
gene3492,Scaffold837,G_bin431,+,694,1554,861,amino acid permease,COG1113,E,TC.AAT,K03293,"amino acid transporter, AAT family",-,-,-,-,-,-
gene3493,Scaffold838,G_bin431,-,190,20,171,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3494,Scaffold838,G_bin431,-,595,440,156,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3495,Scaffold838,G_bin431,+,1078,1266,189,-,-,-,-,-,-,-,-,-,-,-,-
gene3496,Scaffold838,G_bin431,-,1482,1279,204,CreA family protein,COG3045,S,creA,K05805,CreA protein,-,-,-,-,-,-
gene3497,Scaffold839,G_bin431,+,268,1011,744,-,-,-,-,-,-,-,-,-,-,-,-
gene3498,Scaffold839,G_bin431,-,1554,1051,504,sigma-54-dependent Fis family transcriptional regulator,COG2204,T,-,-,-,-,-,-,-,-,-
gene3499,Scaffold840,G_bin431,+,123,434,312,30S ribosomal protein S10,COG0051,J,"RP-S10, MRPS10, rpsJ",K02946,small subunit ribosomal protein S10,-,-,-,-,-,-
gene3500,Scaffold840,G_bin431,+,629,1351,723,50S ribosomal protein L3,COG0087,J,"RP-L3, MRPL3, rplC",K02906,large subunit ribosomal protein L3,-,-,-,-,-,-
gene3501,Scaffold841,G_bin431,+,47,160,114,-,-,-,-,-,-,-,-,-,-,-,-
gene3502,Scaffold841,G_bin431,-,819,130,690,response regulator transcription factor,COG0745,T,-,-,-,-,-,mtrA,MtrA is a transcriptional activator of the MtrCDE multidrug efflux pump of Neisseria gonorrhoeae.,macrolide antibiotic;penam,antibiotic efflux
gene3503,Scaffold841,G_bin431,-,1604,867,738,HAMP domain-containing histidine kinase,COG0642,T,-,-,-,-,-,-,-,-,-
gene3504,Scaffold842,G_bin431,+,214,1218,1005,esterase family protein,ENOG410ZKKA,S,-,-,-,CE,CE1,-,-,-,-
gene3505,Scaffold843,G_bin431,-,1532,873,660,MULTISPECIES: LysR family transcriptional regulator,ENOG41105ZK,K,-,-,-,-,-,-,-,-,-
gene3506,Scaffold844,G_bin431,+,11,592,582,phosphonate ABC transporter ATP-binding protein,COG1136,V,ABC.CD.A,K02003,putative ABC transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene3507,Scaffold845,G_bin431,-,1061,318,744,hypothetical protein,COG1579,S,K07164,K07164,uncharacterized protein,-,-,-,-,-,-
gene3508,Scaffold845,G_bin431,-,1489,1235,255,-,-,-,-,-,-,-,-,-,-,-,-
gene3509,Scaffold846,G_bin431,-,1446,652,795,DNA primase,COG0358,L,dnaG,K02316,DNA primase [EC:2.7.7.101],-,-,-,-,-,-
gene3510,Scaffold849,G_bin431,+,4,141,138,MULTISPECIES: DNA starvation/stationary phase protection protein,COG0783,P,dps,K04047,starvation-inducible DNA-binding protein,-,-,-,-,-,-
gene3511,Scaffold849,G_bin431,-,417,160,258,-,-,-,-,-,-,-,-,-,-,-,-
gene3512,Scaffold849,G_bin431,+,620,769,150,-,-,-,-,-,-,-,-,-,-,-,-
gene3513,Scaffold850,G_bin431,+,102,341,240,DUF2892 domain-containing protein,COG0607,P,-,-,-,-,-,-,-,-,-
gene3514,Scaffold850,G_bin431,+,431,1150,720,sulfite exporter TauE/SafE family protein,COG0730,S,K07090,K07090,uncharacterized protein,-,-,-,-,-,-
gene3515,Scaffold850,G_bin431,-,1529,1398,132,CBS domain-containing protein,COG0517,S,-,-,-,-,-,-,-,-,-
gene3516,Scaffold851,G_bin431,-,1550,495,1056,efflux transporter periplasmic adaptor subunit,ENOG410XPHF,P,"cusB, silB",K07798,"membrane fusion protein, copper/silver efflux system",-,-,MexA,MexA is the membrane fusion protein of the MexAB-OprM multidrug efflux complex.,aminocoumarin antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic,antibiotic efflux
gene3517,Scaffold852,G_bin431,-,885,388,498,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3518,Scaffold852,G_bin431,+,1185,1427,243,hypothetical protein,ENOG410Y18B,S,-,-,-,-,-,-,-,-,-
gene3519,Scaffold853,G_bin431,+,261,749,489,hypothetical protein,COG2205,T,kdpD,K07646,"two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]",-,-,basS,Histidine protein kinase sensor Lipid A modification gene; part of a two-component system involved in polymyxin resistance that senses high extracellular Fe(2+),peptide antibiotic,antibiotic efflux;antibiotic target alteration
gene3520,Scaffold854,G_bin431,-,1089,403,687,HAD hydrolase-like protein,COG1011,S,E3.8.1.2,K01560,2-haloacid dehalogenase [EC:3.8.1.2],-,-,-,-,-,-
gene3521,Scaffold855,G_bin431,+,32,640,609,TSUP family transporter,ENOG410YGUE,S,-,-,-,-,-,-,-,-,-
gene3522,Scaffold855,G_bin431,+,858,1148,291,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3523,Scaffold858,G_bin431,+,430,1113,684,DUF969 domain-containing protein,COG3819,S,-,-,-,-,-,-,-,-,-
gene3524,Scaffold859,G_bin431,+,135,713,579,GTP cyclohydrolase I FolE,COG0302,H,"GCH1, folE",K01495,GTP cyclohydrolase IA [EC:3.5.4.16],-,-,-,-,-,-
gene3525,Scaffold859,G_bin431,-,1430,720,711,translational GTPase TypA,COG1217,T,"typA, bipA",K06207,GTP-binding protein,-,-,-,-,-,-
gene3526,Scaffold860,G_bin431,+,724,912,189,-,-,-,-,-,-,-,-,-,-,-,-
gene3527,Scaffold861,G_bin431,-,983,18,966,type II secretion system protein GspC,COG3031,U,gspC,K02452,general secretion pathway protein C,-,-,-,-,-,-
gene3528,Scaffold861,G_bin431,+,1145,1498,354,ATP-dependent Clp protease adapter ClpS,COG2127,O,clpS,K06891,ATP-dependent Clp protease adaptor protein ClpS,-,-,-,-,-,-
gene3529,Scaffold863,G_bin431,-,1038,634,405,hypothetical protein,ENOG411273T,S,-,-,-,-,-,-,-,-,-
gene3530,Scaffold863,G_bin431,-,1471,1058,414,(deoxy)nucleoside triphosphate pyrophosphohydrolase,COG0494,L,"mutT, NUDT15, MTH2",K03574,8-oxo-dGTP diphosphatase [EC:3.6.1.55],-,-,-,-,-,-
gene3531,Scaffold864,G_bin431,-,1554,439,1116,methionine adenosyltransferase,COG0192,H,metK,K00789,S-adenosylmethionine synthetase [EC:2.5.1.6],-,-,-,-,-,-
gene3532,Scaffold865,G_bin431,+,531,1307,777,ABC transporter,COG1136,V,ABC.CD.A,K02003,putative ABC transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene3533,Scaffold866,G_bin431,-,1509,1216,294,(2Fe-2S)-binding protein,COG2080,C,iorA,K07302,isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16],-,-,-,-,-,-
gene3534,Scaffold868,G_bin431,+,26,352,327,-,-,-,-,-,-,-,-,-,-,-,-
gene3535,Scaffold868,G_bin431,-,621,391,231,DNA gyrase inhibitor YacG,COG3024,S,K09862,K09862,uncharacterized protein,-,-,-,-,-,-
gene3536,Scaffold868,G_bin431,-,1448,618,831,cell division protein ZapD,COG4582,S,zapD,K18778,cell division protein ZapD,-,-,-,-,-,-
gene3537,Scaffold869,G_bin431,-,924,376,549,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3538,Scaffold869,G_bin431,-,1319,921,399,-,-,-,-,-,-,-,-,-,-,-,-
gene3539,Scaffold869,G_bin431,-,1483,1316,168,-,-,-,-,-,-,-,-,-,-,-,-
gene3540,Scaffold870,G_bin431,-,443,228,216,-,-,-,-,-,-,-,-,-,-,-,-
gene3541,Scaffold871,G_bin431,-,830,6,825,acyl-CoA synthetase,COG4261,M,-,-,-,-,-,-,-,-,-
gene3542,Scaffold871,G_bin431,-,1298,978,321,acyl-CoA synthetase,COG0365,I,-,-,-,-,-,-,-,-,-
gene3543,Scaffold871,G_bin431,-,1525,1295,231,acyl-CoA synthetase,COG0365,I,-,-,-,-,-,-,-,-,-
gene3544,Scaffold872,G_bin431,+,167,784,618,flagellar biosynthesis protein FlhA,COG1298,N,flhA,K02400,flagellar biosynthesis protein FlhA,-,-,-,-,-,-
gene3545,Scaffold873,G_bin431,+,225,941,717,DUF4102 domain-containing protein,COG0582,L,-,-,-,-,-,-,-,-,-
gene3546,Scaffold873,G_bin431,-,1340,1209,132,-,-,-,-,-,-,-,-,-,-,-,-
gene3547,Scaffold874,G_bin431,-,1379,18,1362,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,COG0621,J,miaB,K06168,tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3],-,-,-,-,-,-
gene3548,Scaffold875,G_bin431,-,990,355,636,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,COG0800,G,eda,K01625,2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],-,-,-,-,-,-
gene3549,Scaffold876,G_bin431,+,1093,1251,159,-,-,-,-,-,-,-,-,-,-,-,-
gene3550,Scaffold877,G_bin431,+,64,381,318,thiamine phosphate synthase,COG0352,H,thiE,K00788,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],-,-,-,-,-,-
gene3551,Scaffold877,G_bin431,+,383,1357,975,HesA/MoeB/ThiF family protein,COG0476,H,-,-,-,-,-,-,-,-,-
gene3552,Scaffold878,G_bin431,+,862,1095,234,-,-,-,-,-,-,-,-,-,-,-,-
gene3553,Scaffold878,G_bin431,-,1505,1149,357,undecaprenyl-diphosphate phosphatase,COG1968,V,bacA,K06153,undecaprenyl-diphosphatase [EC:3.6.1.27],-,-,-,-,-,-
gene3554,Scaffold880,G_bin431,-,1522,557,966,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene3555,Scaffold881,G_bin431,+,7,432,426,RNA polymerase sigma factor RpoD,COG0568,K,rpoD,K03086,RNA polymerase primary sigma factor,-,-,-,-,-,-
gene3556,Scaffold881,G_bin431,-,718,437,282,DUF4404 family protein,-,-,-,-,-,-,-,-,-,-,-
