Gene ID,Location,Genome,Strand,Start,End,Length (bp),NR Description,COG ID,COG Type,Gene Name,KO ID,KO Description,Family,Class,ARO Name,ARO Description,Drug_class,Resistance_mechanism
gene2222,Scaffold303,G_bin22,-,1689,1003,687,amino acid ABC transporter permease,COG0765,E,gluC,K10006,glutamate transport system permease protein,-,-,-,-,-,-
gene2223,Scaffold303,G_bin22,-,2614,1775,840,glutamate ABC transporter substrate-binding protein,COG0834,E,gluB,K10005,glutamate transport system substrate-binding protein,-,-,-,-,-,-
gene2224,Scaffold304,G_bin22,+,28,567,540,bifunctional FO biosynthesis protein CofGH,COG1060,H,fbiC,K11779,FO synthase [EC:2.5.1.147 4.3.1.32],-,-,-,-,-,-
gene2225,Scaffold304,G_bin22,+,567,1916,1350,deoxyribodipyrimidine photo-lyase,COG0415,L,phrB,K01669,deoxyribodipyrimidine photo-lyase [EC:4.1.99.3],-,-,-,-,-,-
gene2226,Scaffold304,G_bin22,-,2740,1892,849,FAD-dependent oxidoreductase,COG0446,S,-,-,-,-,-,-,-,-,-
gene2227,Scaffold305,G_bin22,+,34,393,360,ABC transporter substrate-binding protein,ENOG410XNWR,E,livK,K01999,branched-chain amino acid transport system substrate-binding protein,-,-,-,-,-,-
gene2228,Scaffold305,G_bin22,+,408,1277,870,branched-chain amino acid ABC transporter permease,COG0559,E,livH,K01997,branched-chain amino acid transport system permease protein,-,-,-,-,-,-
gene2229,Scaffold305,G_bin22,+,1274,2332,1059,branched-chain amino acid ABC transporter permease,COG4177,E,livM,K01998,branched-chain amino acid transport system permease protein,-,-,-,-,-,-
gene2230,Scaffold305,G_bin22,-,2647,2387,261,helix-turn-helix domain-containing protein,ENOG410XS4U,T,-,-,-,-,-,-,-,-,-
gene2231,Scaffold306,G_bin22,+,11,415,405,ATP synthase F0 subcomplex A subunit,COG0356,C,"ATPF0A, atpB",K02108,F-type H+-transporting ATPase subunit a,-,-,-,-,-,-
gene2232,Scaffold306,G_bin22,+,531,734,204,ATP synthase F0 subunit C,-,-,"ATPF0C, atpE",K02110,F-type H+-transporting ATPase subunit c,-,-,-,-,-,-
gene2233,Scaffold306,G_bin22,+,834,1337,504,F0F1 ATP synthase subunit B,COG0711,C,"ATPF0B, atpF",K02109,F-type H+-transporting ATPase subunit b,-,-,-,-,-,-
gene2234,Scaffold306,G_bin22,+,1337,2161,825,F0F1 ATP synthase subunit delta,COG0712,C,"ATPF1D, atpH",K02113,F-type H+-transporting ATPase subunit delta,-,-,-,-,-,-
gene2235,Scaffold307,G_bin22,+,34,261,228,multidrug efflux SMR transporter,COG2076,P,sugE,K11741,quaternary ammonium compound-resistance protein SugE,-,-,-,-,-,-
gene2236,Scaffold307,G_bin22,-,1185,289,897,alpha/beta fold hydrolase,ENOG410XQGI,S,dhaA,K01563,haloalkane dehalogenase [EC:3.8.1.5],-,-,-,-,-,-
gene2237,Scaffold307,G_bin22,-,1964,1233,732,cation transporter,ENOG410ZJCE,P,-,-,-,-,-,-,-,-,-
gene2238,Scaffold307,G_bin22,-,2335,1961,375,metalloregulator ArsR/SmtB family transcription factor,COG0640,K,-,-,-,-,-,-,-,-,-
gene2239,Scaffold307,G_bin22,-,2618,2463,156,NAD(P)/FAD-dependent oxidoreductase,-,-,ethA,K10215,monooxygenase [EC:1.14.13.-],-,-,-,-,-,-
gene2240,Scaffold308,G_bin22,-,1541,897,645,hypothetical protein,ENOG4111IHF,S,K09780,K09780,uncharacterized protein,-,-,-,-,-,-
gene2241,Scaffold308,G_bin22,-,2596,1592,1005,NAD(P)-dependent alcohol dehydrogenase,COG0604,C,-,-,-,-,-,-,-,-,-
gene2242,Scaffold309,G_bin22,-,2535,1270,1266,NADH-quinone oxidoreductase subunit M,COG1008,C,nuoM,K00342,NADH-quinone oxidoreductase subunit M [EC:7.1.1.2],-,-,-,-,-,-
gene2243,Scaffold310,G_bin22,-,633,115,519,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2244,Scaffold310,G_bin22,-,2002,644,1359,AAA family ATPase,COG2256,L,ycaJ,K07478,putative ATPase,-,-,-,-,-,-
gene2245,Scaffold310,G_bin22,-,2648,2025,624,dipeptide ABC transporter ATP-binding protein,COG4608,E,oppF,K10823,oligopeptide transport system ATP-binding protein,-,-,-,-,-,-
gene2246,Scaffold311,G_bin22,+,95,1162,1068,diaminobutyrate--2-oxoglutarate transaminase,COG0160,E,"ectB, dat",K00836,diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76],-,-,-,-,-,-
gene2247,Scaffold311,G_bin22,+,1184,1594,411,ectoine synthase,ENOG4111NEJ,H,ectC,K06720,L-ectoine synthase [EC:4.2.1.108],-,-,-,-,-,-
gene2248,Scaffold311,G_bin22,+,1654,2556,903,ectoine hydroxylase,ENOG410XRJF,Q,ectD,K10674,ectoine hydroxylase [EC:1.14.11.55],-,-,-,-,-,-
gene2249,Scaffold312,G_bin22,+,17,541,525,MULTISPECIES: DUF664 domain-containing protein,ENOG4111NB2,S,-,-,-,-,-,-,-,-,-
gene2250,Scaffold312,G_bin22,+,641,994,354,STAS/SEC14 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2251,Scaffold312,G_bin22,+,1110,2555,1446,catalase,COG0753,P,"katE, CAT, catB, srpA",K03781,catalase [EC:1.11.1.6],-,-,-,-,-,-
gene2252,Scaffold313,G_bin22,-,1701,988,714,MULTISPECIES: DUF2344 domain-containing protein,COG5011,S,-,-,-,-,-,-,-,-,-
gene2253,Scaffold313,G_bin22,+,1920,2465,546,DUF4190 domain-containing protein,ENOG4112A1C,S,-,-,-,-,-,-,-,-,-
gene2254,Scaffold313,G_bin22,+,2462,2575,114,-,-,-,-,-,-,-,-,-,-,-,-
gene2255,Scaffold314,G_bin22,+,67,315,249,DUF3618 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2256,Scaffold314,G_bin22,+,330,662,333,co-chaperone GroES,ENOG4111TQA,O,"groES, HSPE1",K04078,chaperonin GroES,-,-,-,-,-,-
gene2257,Scaffold314,G_bin22,-,832,653,180,-,-,-,-,-,-,-,-,-,-,-,-
gene2258,Scaffold315,G_bin22,-,1458,661,798,HAD-IB family hydrolase,COG0560,E,-,-,-,-,-,-,-,-,-
gene2259,Scaffold316,G_bin22,+,71,310,240,TRAM domain-containing protein,COG2265,J,-,-,-,-,-,-,-,-,-
gene2260,Scaffold316,G_bin22,+,352,2229,1878,ABC transporter ATP-binding protein,COG1132,V,-,-,-,-,-,novA,"A type III ABC transporter, identified on the novobiocin biosynthetic gene cluster, involved in the transport and resistance of novobiocin.",aminocoumarin antibiotic,antibiotic efflux
gene2261,Scaffold316,G_bin22,-,2408,2292,117,-,-,-,-,-,-,-,-,-,-,-,-
gene2262,Scaffold317,G_bin22,+,347,1252,906,TIGR01777 family protein,COG1090,S,K07071,K07071,uncharacterized protein,-,-,-,-,-,-
gene2263,Scaffold317,G_bin22,+,1263,2207,945,hypothetical protein,COG0025,P,-,-,-,-,-,-,-,-,-
gene2264,Scaffold317,G_bin22,+,2204,2362,159,-,-,-,-,-,-,-,-,-,-,-,-
gene2265,Scaffold318,G_bin22,+,646,1089,444,nitroreductase family deazaflavin-dependent oxidoreductase,ENOG4111IRX,S,fqr,K00540,F420H(2)-dependent quinone reductase [EC:1.1.98.-],-,-,-,-,-,-
gene2266,Scaffold318,G_bin22,-,2514,1093,1422,S8 family serine peptidase,COG1404,O,-,-,-,-,-,-,-,-,-
gene2267,Scaffold319,G_bin22,-,1699,722,978,methylmalonyl Co-A mutase-associated GTPase MeaB,COG1703,E,argK,K07588,LAO/AO transport system kinase [EC:2.7.-.-],-,-,-,-,-,-
gene2268,Scaffold319,G_bin22,-,2480,1713,768,acetyl-CoA C-acetyltransferase,COG0183,I,"E2.3.1.9, atoB",K00626,acetyl-CoA C-acetyltransferase [EC:2.3.1.9],-,-,-,-,-,-
gene2269,Scaffold320,G_bin22,+,79,414,336,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,COG3839,G,"msmX, msmK, malK, sugC, ggtA, msiK",K10112,multiple sugar transport system ATP-binding protein,-,-,-,-,-,-
gene2270,Scaffold320,G_bin22,-,2059,431,1629,glycoside hydrolase family 13 protein,COG0366,G,malZ,K01187,alpha-glucosidase [EC:3.2.1.20],GH,GH13_30,-,-,-,-
gene2271,Scaffold320,G_bin22,-,2406,2146,261,phosphomethylpyrimidine synthase ThiC,COG0422,H,thiC,K03147,phosphomethylpyrimidine synthase [EC:4.1.99.17],-,-,-,-,-,-
gene2272,Scaffold321,G_bin22,+,10,936,927,alpha-ketoacid dehydrogenase subunit beta,COG0022,C,"PDHB, pdhB",K00162,pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1],-,-,-,-,-,-
gene2273,Scaffold321,G_bin22,+,953,2410,1458,2-oxo acid dehydrogenase subunit E2,COG0508,C,"DLAT, aceF, pdhC",K00627,pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12],-,-,-,-,-,-
gene2274,Scaffold322,G_bin22,+,175,1113,939,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2275,Scaffold322,G_bin22,-,2142,1231,912,hypothetical protein,ENOG410YRXX,L,-,-,-,-,-,-,-,-,-
gene2277,Scaffold323,G_bin22,+,8,211,204,-,-,-,-,-,-,-,-,-,-,-,-
gene2279,Scaffold323,G_bin22,+,624,2063,1440,APC family permease,COG0531,E,-,-,-,-,-,-,-,-,-
gene2280,Scaffold324,G_bin22,+,21,1094,1074,-,-,-,-,-,-,-,-,-,-,-,-
gene2281,Scaffold324,G_bin22,-,2399,1233,1167,cysteine--tRNA ligase,COG0215,J,"CARS, cysS",K01883,cysteinyl-tRNA synthetase [EC:6.1.1.16],-,-,-,-,-,-
gene2282,Scaffold325,G_bin22,+,13,1149,1137,type I DNA topoisomerase,COG0550,L,topA,K03168,DNA topoisomerase I [EC:5.6.2.1],-,-,-,-,-,-
gene2283,Scaffold325,G_bin22,-,2217,1186,1032,NAD-binding protein,COG1226,P,"kch, trkA, mthK, pch",K10716,voltage-gated potassium channel,-,-,-,-,-,-
gene2284,Scaffold326,G_bin22,-,1389,226,1164,hypothetical protein,ENOG41127MX,S,-,-,-,-,-,-,-,-,-
gene2285,Scaffold326,G_bin22,-,1592,1386,207,-,-,-,-,-,-,-,-,-,-,-,-
gene2286,Scaffold326,G_bin22,-,2407,1589,819,hypothetical protein,COG1595,K,-,-,-,-,-,-,-,-,-
gene2287,Scaffold327,G_bin22,+,79,414,336,-,-,-,-,-,-,-,-,-,-,-,-
gene2288,Scaffold327,G_bin22,-,1940,372,1569,acyl-CoA synthetase,ENOG410XNYF,I,fadD19,K18688,3-oxocholest-4-en-26-oate---CoA ligase [EC:6.2.1.42],-,-,-,-,-,-
gene2289,Scaffold328,G_bin22,-,1370,984,387,phosphoribosyl-AMP cyclohydrolase,COG0139,E,hisI,K01496,phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19],-,-,-,-,-,-
gene2290,Scaffold328,G_bin22,-,2131,1367,765,imidazole glycerol phosphate synthase subunit HisF,COG0107,E,hisF,K02500,imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10],-,-,-,-,-,-
gene2291,Scaffold328,G_bin22,-,2284,2171,114,ATP phosphoribosyltransferase,COG0040,E,hisG,K00765,ATP phosphoribosyltransferase [EC:2.4.2.17],-,-,-,-,-,-
gene2292,Scaffold329,G_bin22,+,11,1459,1449,AAA family ATPase,COG3973,L,-,-,-,-,-,-,-,-,-
gene2293,Scaffold329,G_bin22,-,2379,1561,819,-,-,-,-,-,-,-,-,-,-,-,-
gene2294,Scaffold330,G_bin22,+,92,1342,1251,MULTISPECIES: glutamate-5-semialdehyde dehydrogenase,COG0014,E,proA,K00147,glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],-,-,-,-,-,-
gene2295,Scaffold330,G_bin22,+,1385,2035,651,CDP-alcohol phosphatidyltransferase family protein,ENOG410YBII,S,"pgsA, PGS1",K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5],-,-,-,-,-,-
gene2296,Scaffold331,G_bin22,-,2048,909,1140,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,COG0452,H,"coaBC, dfp",K13038,phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5],-,-,-,-,-,-
gene2297,Scaffold331,G_bin22,+,2052,2213,162,-,-,-,-,-,-,-,-,-,-,-,-
gene2298,Scaffold332,G_bin22,+,61,1017,957,threonine dehydratase,COG1171,E,"E4.3.1.19, ilvA, tdcB",K01754,threonine dehydratase [EC:4.3.1.19],-,-,-,-,-,-
gene2299,Scaffold332,G_bin22,-,2282,1038,1245,penicillin acylase family protein,COG2366,S,"pvdQ, quiP",K07116,acyl-homoserine-lactone acylase [EC:3.5.1.97],-,-,-,-,-,-
gene2300,Scaffold333,G_bin22,+,4,549,546,preprotein translocase subunit SecY,COG0201,U,secY,K03076,preprotein translocase subunit SecY,-,-,-,-,-,-
gene2301,Scaffold333,G_bin22,+,549,1127,579,adenylate kinase,COG0563,F,"adk, AK",K00939,adenylate kinase [EC:2.7.4.3],-,-,-,-,-,-
gene2302,Scaffold333,G_bin22,+,1138,1995,858,"methionine aminopeptidase, type I",COG0024,J,map,K01265,methionyl aminopeptidase [EC:3.4.11.18],-,-,-,-,-,-
gene2303,Scaffold333,G_bin22,-,2304,2068,237,-,-,-,-,-,-,-,-,-,-,-,-
gene2304,Scaffold334,G_bin22,+,67,726,660,N-6 DNA methylase,-,-,-,-,-,-,-,-,-,-,-
gene2305,Scaffold334,G_bin22,+,737,1705,969,ATP-binding cassette domain-containing protein,COG1131,V,nodI,K09695,lipooligosaccharide transport system ATP-binding protein,-,-,tetA(58),"TetA(58) is a Tetracycline efflux pump described in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Described by Pawlowski et al. 2016.",tetracycline antibiotic,antibiotic efflux
gene2306,Scaffold335,G_bin22,-,2311,1622,690,NADH-quinone oxidoreductase subunit NuoF,COG1894,C,nuoF,K00335,NADH-quinone oxidoreductase subunit F [EC:7.1.1.2],-,-,-,-,-,-
gene2307,Scaffold336,G_bin22,-,1243,314,930,bifunctional riboflavin kinase/FAD synthetase,COG0196,H,ribF,K11753,riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2],-,-,-,-,-,-
gene2308,Scaffold336,G_bin22,-,2159,1284,876,MULTISPECIES: tRNA pseudouridine(55) synthase TruB,COG0130,J,"truB, PUS4, TRUB1",K03177,tRNA pseudouridine55 synthase [EC:5.4.99.25],-,-,-,-,-,-
gene2309,Scaffold336,G_bin22,-,2283,2152,132,-,-,-,-,-,-,-,-,-,-,-,-
gene2310,Scaffold337,G_bin22,+,74,982,909,NAD(P)-binding domain-containing protein,COG2072,P,K07222,K07222,putative flavoprotein involved in K+ transport,-,-,-,-,-,-
gene2311,Scaffold338,G_bin22,-,1013,327,687,succinate dehydrogenase cytochrome b subunit,ENOG410YBKA,C,"sdhC, frdC",K00241,"succinate dehydrogenase / fumarate reductase, cytochrome b subunit",-,-,-,-,-,-
gene2312,Scaffold338,G_bin22,+,1249,2052,804,hypothetical protein,ENOG410XPV3,S,-,-,-,-,-,-,-,-,-
gene2313,Scaffold338,G_bin22,-,2221,2030,192,-,-,-,-,-,-,-,-,-,-,-,-
gene2314,Scaffold339,G_bin22,-,1817,414,1404,site-2 protease family protein,COG0750,M,-,-,-,-,-,-,-,-,-
gene2315,Scaffold339,G_bin22,-,2254,1814,441,1-deoxy-D-xylulose-5-phosphate reductoisomerase,COG0743,I,dxr,K00099,1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],-,-,-,-,-,-
gene2316,Scaffold340,G_bin22,+,82,345,264,winged helix-turn-helix domain-containing protein,ENOG4111FPD,T,-,-,-,-,-,arlR,ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.,acridine dye;fluoroquinolone antibiotic,antibiotic efflux
gene2317,Scaffold340,G_bin22,-,1268,369,900,protein kinase,COG0515,T,-,-,-,-,-,-,-,-,-
gene2318,Scaffold340,G_bin22,-,1834,1268,567,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2319,Scaffold340,G_bin22,-,2176,1973,204,hypothetical protein,COG5616,S,-,-,-,-,-,-,-,-,-
gene2320,Scaffold341,G_bin22,-,1877,873,1005,aldo/keto reductase,COG0667,C,-,-,-,-,-,-,-,-,-
gene2321,Scaffold342,G_bin22,-,600,85,516,hypothetical protein,ENOG4111KTF,S,-,-,-,-,-,-,-,-,-
gene2322,Scaffold342,G_bin22,-,876,688,189,-,-,-,-,-,-,-,-,-,-,-,-
gene2323,Scaffold342,G_bin22,+,961,1233,273,-,-,-,-,-,-,-,-,-,-,-,-
gene2324,Scaffold342,G_bin22,+,1260,1685,426,hypothetical protein,ENOG4111VCD,S,-,-,-,-,-,-,-,-,-
gene2325,Scaffold342,G_bin22,+,1700,1885,186,helix-turn-helix transcriptional regulator,COG1476,K,K07729,K07729,putative transcriptional regulator,-,-,-,-,-,-
gene2326,Scaffold342,G_bin22,-,2090,1896,195,-,-,-,-,-,-,-,-,-,-,-,-
gene2327,Scaffold343,G_bin22,-,1594,305,1290,MULTISPECIES: aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,COG1167,K,-,-,-,-,-,-,-,-,-
gene2328,Scaffold344,G_bin22,+,58,447,390,glycine hydroxymethyltransferase,COG0112,E,"glyA, SHMT",K00600,glycine hydroxymethyltransferase [EC:2.1.2.1],-,-,-,-,-,-
gene2329,Scaffold344,G_bin22,-,548,423,126,-,-,-,-,-,-,-,-,-,-,-,-
gene2330,Scaffold344,G_bin22,+,543,938,396,copper resistance protein CopC,ENOG411222C,P,"copC, pcoC",K07156,copper resistance protein C,-,-,-,-,-,-
gene2331,Scaffold344,G_bin22,+,1098,1994,897,hypothetical protein,ENOG410Y0XC,S,-,-,-,-,-,-,-,-,-
gene2332,Scaffold344,G_bin22,-,2171,2055,117,acyl-CoA dehydrogenase family protein,COG1960,I,aidB,K09456,putative acyl-CoA dehydrogenase,-,-,-,-,-,-
gene2333,Scaffold345,G_bin22,-,1311,313,999,carbamate kinase,COG0549,E,arcC,K00926,carbamate kinase [EC:2.7.2.2],-,-,-,-,-,-
gene2334,Scaffold345,G_bin22,-,2041,1412,630,NmrA family NAD(P)-binding protein,COG0702,G;M,-,-,-,-,-,-,-,-,-
gene2335,Scaffold346,G_bin22,-,1412,75,1338,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2336,Scaffold346,G_bin22,-,2145,1393,753,1-deoxy-D-xylulose-5-phosphate synthase,COG1154,H,dxs,K01662,1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7],-,-,-,-,-,-
gene2337,Scaffold347,G_bin22,+,18,662,645,helix-turn-helix domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2338,Scaffold347,G_bin22,+,659,1924,1266,NAD(P)/FAD-dependent oxidoreductase,COG0446,S,sqr,K17218,sulfide:quinone oxidoreductase [EC:1.8.5.4],-,-,-,-,-,-
gene2339,Scaffold348,G_bin22,-,1017,400,618,response regulator,COG3707,T,pdtaR,K22010,"two-component system, response regulator PdtaR",-,-,-,-,-,-
gene2341,Scaffold348,G_bin22,+,1206,1322,117,-,-,-,-,-,-,-,-,-,-,-,-
gene2342,Scaffold348,G_bin22,+,1334,1975,642,transcriptional regulator,ENOG4111FXX,S,-,-,-,-,-,-,-,-,-
gene2343,Scaffold348,G_bin22,-,2152,1976,177,pyruvate kinase,COG0469,G,"PK, pyk",K00873,pyruvate kinase [EC:2.7.1.40],-,-,-,-,-,-
gene2344,Scaffold349,G_bin22,+,668,1033,366,-,-,-,-,-,-,-,-,-,-,-,-
gene2345,Scaffold349,G_bin22,-,2148,1042,1107,hypothetical protein,ENOG410XRTF,S,-,-,-,-,-,-,-,-,-
gene2346,Scaffold350,G_bin22,+,98,751,654,phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase family protein,COG1502,I,clsA_B,K06131,cardiolipin synthase A/B [EC:2.7.8.-],-,-,-,-,-,-
gene2347,Scaffold350,G_bin22,-,1532,711,822,hypothetical protein,ENOG410Z1WR,S,-,-,-,-,-,-,-,-,-
gene2348,Scaffold350,G_bin22,-,2104,1547,558,FAD-dependent oxidoreductase,COG0492,O,"trxB, TRR",K00384,thioredoxin reductase (NADPH) [EC:1.8.1.9],-,-,-,-,-,-
gene2349,Scaffold351,G_bin22,+,251,1447,1197,putative sulfate exporter family transporter,COG2855,S,-,-,-,-,-,-,-,-,-
gene2350,Scaffold351,G_bin22,-,1841,1503,339,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2351,Scaffold351,G_bin22,-,2068,1838,231,acyl-CoA desaturase,COG3239,I,desA3,K22769,NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-],-,-,-,-,-,-
gene2352,Scaffold352,G_bin22,+,89,451,363,phosphomannose isomerase type II C-terminal cupin domain,COG0662,G,"manA, MPI",K01809,mannose-6-phosphate isomerase [EC:5.3.1.8],-,-,-,-,-,-
gene2353,Scaffold352,G_bin22,+,474,1487,1014,UDP-glucose 4-epimerase GalE,COG1087,M,"galE, GALE",K01784,UDP-glucose 4-epimerase [EC:5.1.3.2],-,-,-,-,-,-
gene2354,Scaffold354,G_bin22,-,1097,924,174,-,-,-,-,-,-,-,-,-,-,-,-
gene2355,Scaffold355,G_bin22,-,2048,246,1803,elongation factor G,COG0480,J,"fusA, GFM, EFG",K02355,elongation factor G,-,-,tetT,Tet(T) is a ribosomal protection protein of streptococci. It is similar to Tet(Q).,tetracycline antibiotic,antibiotic target protection
gene2356,Scaffold356,G_bin22,+,71,1054,984,ornithine carbamoyltransferase,COG0078,E,"OTC, argF, argI",K00611,ornithine carbamoyltransferase [EC:2.1.3.3],-,-,-,-,-,-
gene2357,Scaffold356,G_bin22,+,1051,1575,525,arginine repressor,COG1438,K,"argR, ahrC",K03402,transcriptional regulator of arginine metabolism,-,-,-,-,-,-
gene2358,Scaffold356,G_bin22,-,1735,1607,129,-,-,-,-,-,-,-,-,-,-,-,-
gene2359,Scaffold357,G_bin22,-,826,104,723,ribonuclease HII,COG0164,L,rnhB,K03470,ribonuclease HII [EC:3.1.26.4],-,-,-,-,-,-
gene2360,Scaffold357,G_bin22,-,1595,831,765,signal peptidase I,COG0681,U,lepB,K03100,signal peptidase I [EC:3.4.21.89],-,-,-,-,-,-
gene2361,Scaffold357,G_bin22,-,2064,1699,366,50S ribosomal protein L19,COG0335,J,"RP-L19, MRPL19, rplS",K02884,large subunit ribosomal protein L19,-,-,-,-,-,-
gene2362,Scaffold358,G_bin22,+,124,249,126,-,-,-,-,-,-,-,-,-,-,-,-
gene2363,Scaffold358,G_bin22,-,1369,419,951,MULTISPECIES: phenylacetate-CoA oxygenase subunit PaaC,COG3396,Q,paaC,K02611,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]",-,-,-,-,-,-
gene2364,Scaffold358,G_bin22,-,1675,1379,297,"1,2-phenylacetyl-CoA epoxidase subunit B",COG3460,Q,paaB,K02610,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB",-,-,-,-,-,-
gene2365,Scaffold358,G_bin22,-,2022,1672,351,"1,2-phenylacetyl-CoA epoxidase subunit A",COG3396,Q,paaA,K02609,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]",-,-,-,-,-,-
gene2366,Scaffold359,G_bin22,-,1355,1140,216,-,-,-,-,-,-,-,-,-,-,-,-
gene2367,Scaffold359,G_bin22,-,2013,1486,528,fumarylacetoacetase,COG0179,Q,"FAH, fahA",K01555,fumarylacetoacetase [EC:3.7.1.2],-,-,-,-,-,-
gene2368,Scaffold360,G_bin22,+,9,176,168,-,-,-,-,-,-,-,-,-,-,-,-
gene2369,Scaffold360,G_bin22,+,334,705,372,helix-turn-helix transcriptional regulator,ENOG41122H2,K,-,-,-,-,-,-,-,-,-
gene2370,Scaffold360,G_bin22,+,797,1837,1041,sulfotransferase family 2 domain-containing protein,-,-,-,-,-,-,-,-,-,-,-
gene2371,Scaffold361,G_bin22,-,361,137,225,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2372,Scaffold361,G_bin22,-,1536,358,1179,M20/M25/M40 family metallo-hydrolase,COG0624,E,-,-,-,-,-,-,-,-,-
gene2373,Scaffold361,G_bin22,-,1996,1526,471,hypothetical protein,ENOG4111GUX,S,-,-,-,-,-,-,-,-,-
gene2374,Scaffold362,G_bin22,+,600,1139,540,hypothetical protein,ENOG4111TAQ,S,-,-,-,-,-,-,-,-,-
gene2375,Scaffold362,G_bin22,-,1725,1273,453,GNAT family N-acetyltransferase,ENOG4111VF3,S,-,-,-,-,-,-,-,-,-
gene2376,Scaffold363,G_bin22,-,1229,468,762,hypothetical protein,ENOG4112CYW,S,mas,K18481,Mce-associated membrane protein,-,-,-,-,-,-
gene2377,Scaffold363,G_bin22,-,1805,1242,564,hypothetical protein,-,-,mas,K18481,Mce-associated membrane protein,-,-,-,-,-,-
gene2378,Scaffold363,G_bin22,-,2005,1838,168,MCE family protein,-,-,-,-,-,-,-,-,-,-,-
gene2379,Scaffold364,G_bin22,-,185,57,129,-,-,-,-,-,-,-,-,-,-,-,-
gene2381,Scaffold364,G_bin22,-,1102,380,723,DUF3566 domain-containing protein,ENOG4111X32,S,-,-,-,-,-,-,-,-,-
gene2382,Scaffold364,G_bin22,-,1998,1102,897,DNA gyrase subunit A,COG0188,L,gyrA,K02469,DNA gyrase subunit A [EC:5.6.2.2],-,-,-,-,-,-
gene2383,Scaffold365,G_bin22,-,992,309,684,cell division ATP-binding protein FtsE,COG2884,D,ftsE,K09812,cell division transport system ATP-binding protein,-,-,macB,MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.,macrolide antibiotic,antibiotic efflux
gene2384,Scaffold365,G_bin22,+,1007,1684,678,hypothetical protein,-,-,-,-,-,-,-,-,-,-,-
gene2385,Scaffold365,G_bin22,-,1975,1718,258,peptide chain release factor 2,COG1186,J,prfB,K02836,peptide chain release factor 2,-,-,-,-,-,-
gene2386,Scaffold366,G_bin22,+,82,1026,945,ABC transporter permease subunit,COG1178,P,"afuB, fbpB",K02011,iron(III) transport system permease protein,-,-,-,-,-,-
gene2387,Scaffold367,G_bin22,+,37,423,387,NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family),ENOG410XNW1,S,-,-,-,-,-,-,-,-,-
gene2388,Scaffold367,G_bin22,-,1058,444,615,superoxide dismutase family protein,-,-,-,-,-,-,-,-,-,-,-
gene2390,Scaffold367,G_bin22,-,1962,1321,642,histidine phosphatase family protein,COG0406,G,gpgP,K22306,glucosyl-3-phosphoglycerate phosphatase [EC:3.1.3.85],-,-,-,-,-,-
gene2391,Scaffold368,G_bin22,-,713,90,624,aminoacyl-tRNA hydrolase,COG0193,J,"PTH1, pth, spoVC",K01056,"peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]",-,-,-,-,-,-
gene2392,Scaffold368,G_bin22,-,795,673,123,-,-,-,-,-,-,-,-,-,-,-,-
